RA,Dec,Efficiency
1.76769, -1.57080, 0.000
1.76769, -1.55325, 0.000
1.76769, -1.53569, 0.000
1.76769, -1.51814, 0.000
1.76769, -1.50059, 0.000
1.76769, -1.48304, 0.000
1.76769, -1.46549, 0.000
1.76769, -1.44794, 0.000
1.76769, -1.43039, 0.000
1.76769, -1.41284, 0.000
1.76769, -1.39529, 0.000
1.76769, -1.37774, 0.000
1.76769, -1.36019, 0.000
1.76769, -1.34264, 0.000
1.76769, -1.32509, 0.000
1.76769, -1.30753, 0.000
1.76769, -1.28998, 0.000
1.76769, -1.27243, 0.000
1.76769, -1.25488, 0.000
1.76769, -1.23733, 0.000
1.76769, -1.21978, 0.000
1.76769, -1.20223, 0.000
1.76769, -1.18468, 0.000
1.76769, -1.16713, 0.000
1.76769, -1.14958, 0.000
1.76769, -1.13203, 0.000
1.76769, -1.11448, 0.000
1.76769, -1.09692, 0.000
1.76769, -1.07937, 0.000
1.76769, -1.06182, 0.000
1.76769, -1.04427, 0.000
1.76769, -1.02672, 0.000
1.76769, -1.00917, 0.000
1.76769, -0.99162, 0.000
1.76769, -0.97407, 0.000
1.76769, -0.95652, 0.000
1.76769, -0.93897, 0.000
1.76769, -0.92142, 0.000
1.76769, -0.90387, 0.000
1.76769, -0.88632, 0.000
1.76769, -0.86876, 0.000
1.76769, -0.85121, 0.000
1.76769, -0.83366, 0.000
1.76769, -0.81611, 0.000
1.76769, -0.79856, 0.000
1.76769, -0.78101, 0.000
1.76769, -0.76346, 0.000
1.76769, -0.74591, 0.000
1.76769, -0.72836, 0.000
1.76769, -0.71081, 0.000
1.76769, -0.69326, 0.735
1.76769, -0.67571, 0.752
1.76769, -0.65815, 0.768
1.76769, -0.64060, 0.784
1.76769, -0.62305, 0.800
1.76769, -0.60550, 0.816
1.76769, -0.58795, 0.830
1.76769, -0.57040, 0.846
1.76769, -0.55285, 0.863
1.76769, -0.53530, 0.878
1.76769, -0.51775, 0.894
1.76769, -0.50020, 0.913
1.76769, -0.48265, 0.934
1.76769, -0.46510, 0.947
1.76769, -0.44755, 0.951
1.76769, -0.42999, 0.950
1.76769, -0.41244, 0.950
1.76769, -0.39489, 0.950
1.76769, -0.37734, 0.950
1.76769, -0.35979, 0.950
1.76769, -0.34224, 0.950
1.76769, -0.32469, 0.950
1.76769, -0.30714, 0.950
1.76769, -0.28959, 0.950
1.76769, -0.27204, 0.950
1.76769, -0.25449, 0.950
1.76769, -0.23694, 0.950
1.76769, -0.21938, 0.950
1.76769, -0.20183, 0.950
1.76769, -0.18428, 0.950
1.76769, -0.16673, 0.919
1.76769, -0.14918, 0.886
1.76769, -0.13163, 0.851
1.76769, -0.11408, 0.823
1.76769, -0.09653, 0.794
1.76769, -0.07898, 0.766
1.76769, -0.06143, 0.748
1.76769, -0.04388, 0.743
1.76769, -0.02633, 0.738
1.76769, -0.00878, 0.734
1.76769,  0.00878, 0.727
1.76769,  0.02633, 0.720
1.76769,  0.04388, 0.713
1.76769,  0.06143, 0.706
1.76769,  0.07898, 0.700
1.76769,  0.09653, 0.695
1.76769,  0.11408, 0.689
1.76769,  0.13163, 0.684
1.76769,  0.14918, 0.678
1.76769,  0.16673, 0.673
1.76769,  0.18428, 0.668
1.76769,  0.20183, 0.663
1.76769,  0.21938, 0.659
1.76769,  0.23694, 0.655
1.76769,  0.25449, 0.650
1.76769,  0.27204, 0.646
1.76769,  0.28959, 0.643
1.76769,  0.30714, 0.639
1.76769,  0.32469, 0.635
1.76769,  0.34224, 0.632
1.76769,  0.35979, 0.629
1.76769,  0.37734, 0.626
1.76769,  0.39489, 0.624
1.76769,  0.41244, 0.621
1.76769,  0.42999, 0.618
1.76769,  0.44755, 0.616
1.76769,  0.46510, 0.613
1.76769,  0.48265, 0.612
1.76769,  0.50020, 0.610
1.76769,  0.51775, 0.609
1.76769,  0.53530, 0.607
1.76769,  0.55285, 0.606
1.76769,  0.57040, 0.605
1.76769,  0.58795, 0.603
1.76769,  0.60550, 0.602
1.76769,  0.62305, 0.601
1.76769,  0.64060, 0.599
1.76769,  0.65815, 0.598
1.76769,  0.67571, 0.597
1.76769,  0.69326, 0.595
1.76769,  0.71081, 0.594
1.76769,  0.72836, 0.592
1.76769,  0.74591, 0.591
1.76769,  0.76346, 0.590
1.76769,  0.78101, 0.589
1.76769,  0.79856, 0.587
1.76769,  0.81611, 0.586
1.76769,  0.83366, 0.585
1.76769,  0.85121, 0.584
1.76769,  0.86876, 0.584
1.76769,  0.88632, 0.583
1.76769,  0.90387, 0.582
1.76769,  0.92142, 0.581
1.76769,  0.93897, 0.581
1.76769,  0.95652, 0.580
1.76769,  0.97407, 0.579
1.76769,  0.99162, 0.578
1.76769,  1.00917, 0.577
1.76769,  1.02672, 0.576
1.76769,  1.04427, 0.575
1.76769,  1.06182, 0.574
1.76769,  1.07937, 0.574
1.76769,  1.09692, 0.573
1.76769,  1.11448, 0.572
1.76769,  1.13203, 0.571
1.76769,  1.14958, 0.570
1.76769,  1.16713, 0.568
1.76769,  1.18468, 0.567
1.76769,  1.20223, 0.565
1.76769,  1.21978, 0.563
1.76769,  1.23733, 0.562
1.76769,  1.25488, 0.560
1.76769,  1.27243, 0.559
1.76769,  1.28998, 0.560
1.76769,  1.30753, 0.559
1.76769,  1.32509, 0.557
1.76769,  1.34264, 0.556
1.76769,  1.36019, 0.554
1.76769,  1.37774, 0.553
1.76769,  1.39529, 0.551
1.76769,  1.41284, 0.550
1.76769,  1.43039, 0.549
1.76769,  1.44794, 0.548
1.76769,  1.46549, 0.547
1.76769,  1.48304, 0.545
1.76769,  1.50059, 0.542
1.76769,  1.51814, 0.000
1.76769,  1.53569, 0.000
1.76769,  1.55325, 0.000
1.76769,  1.57080, 0.000
1.78519, -1.57080, 0.000
1.78519, -1.55325, 0.000
1.78519, -1.53569, 0.000
1.78519, -1.51814, 0.000
1.78519, -1.50059, 0.000
1.78519, -1.48304, 0.000
1.78519, -1.46549, 0.000
1.78519, -1.44794, 0.000
1.78519, -1.43039, 0.000
1.78519, -1.41284, 0.000
1.78519, -1.39529, 0.000
1.78519, -1.37774, 0.000
1.78519, -1.36019, 0.000
1.78519, -1.34264, 0.000
1.78519, -1.32509, 0.000
1.78519, -1.30753, 0.000
1.78519, -1.28998, 0.000
1.78519, -1.27243, 0.000
1.78519, -1.25488, 0.000
1.78519, -1.23733, 0.000
1.78519, -1.21978, 0.000
1.78519, -1.20223, 0.000
1.78519, -1.18468, 0.000
1.78519, -1.16713, 0.000
1.78519, -1.14958, 0.000
1.78519, -1.13203, 0.000
1.78519, -1.11448, 0.000
1.78519, -1.09692, 0.000
1.78519, -1.07937, 0.000
1.78519, -1.06182, 0.000
1.78519, -1.04427, 0.000
1.78519, -1.02672, 0.000
1.78519, -1.00917, 0.000
1.78519, -0.99162, 0.000
1.78519, -0.97407, 0.000
1.78519, -0.95652, 0.000
1.78519, -0.93897, 0.000
1.78519, -0.92142, 0.000
1.78519, -0.90387, 0.000
1.78519, -0.88632, 0.000
1.78519, -0.86876, 0.000
1.78519, -0.85121, 0.000
1.78519, -0.83366, 0.000
1.78519, -0.81611, 0.000
1.78519, -0.79856, 0.000
1.78519, -0.78101, 0.000
1.78519, -0.76346, 0.000
1.78519, -0.74591, 0.000
1.78519, -0.72836, 0.000
1.78519, -0.71081, 0.000
1.78519, -0.69326, 0.734
1.78519, -0.67571, 0.751
1.78519, -0.65815, 0.767
1.78519, -0.64060, 0.782
1.78519, -0.62305, 0.798
1.78519, -0.60550, 0.813
1.78519, -0.58795, 0.828
1.78519, -0.57040, 0.845
1.78519, -0.55285, 0.862
1.78519, -0.53530, 0.878
1.78519, -0.51775, 0.894
1.78519, -0.50020, 0.913
1.78519, -0.48265, 0.937
1.78519, -0.46510, 0.947
1.78519, -0.44755, 0.951
1.78519, -0.42999, 0.950
1.78519, -0.41244, 0.949
1.78519, -0.39489, 0.949
1.78519, -0.37734, 0.949
1.78519, -0.35979, 0.949
1.78519, -0.34224, 0.949
1.78519, -0.32469, 0.949
1.78519, -0.30714, 0.949
1.78519, -0.28959, 0.949
1.78519, -0.27204, 0.949
1.78519, -0.25449, 0.949
1.78519, -0.23694, 0.949
1.78519, -0.21938, 0.949
1.78519, -0.20183, 0.949
1.78519, -0.18428, 0.949
1.78519, -0.16673, 0.916
1.78519, -0.14918, 0.885
1.78519, -0.13163, 0.853
1.78519, -0.11408, 0.821
1.78519, -0.09653, 0.792
1.78519, -0.07898, 0.764
1.78519, -0.06143, 0.747
1.78519, -0.04388, 0.742
1.78519, -0.02633, 0.737
1.78519, -0.00878, 0.733
1.78519,  0.00878, 0.729
1.78519,  0.02633, 0.722
1.78519,  0.04388, 0.715
1.78519,  0.06143, 0.708
1.78519,  0.07898, 0.702
1.78519,  0.09653, 0.696
1.78519,  0.11408, 0.690
1.78519,  0.13163, 0.684
1.78519,  0.14918, 0.679
1.78519,  0.16673, 0.674
1.78519,  0.18428, 0.669
1.78519,  0.20183, 0.664
1.78519,  0.21938, 0.660
1.78519,  0.23694, 0.656
1.78519,  0.25449, 0.651
1.78519,  0.27204, 0.647
1.78519,  0.28959, 0.643
1.78519,  0.30714, 0.639
1.78519,  0.32469, 0.635
1.78519,  0.34224, 0.632
1.78519,  0.35979, 0.630
1.78519,  0.37734, 0.627
1.78519,  0.39489, 0.624
1.78519,  0.41244, 0.621
1.78519,  0.42999, 0.619
1.78519,  0.44755, 0.616
1.78519,  0.46510, 0.614
1.78519,  0.48265, 0.612
1.78519,  0.50020, 0.611
1.78519,  0.51775, 0.609
1.78519,  0.53530, 0.608
1.78519,  0.55285, 0.606
1.78519,  0.57040, 0.605
1.78519,  0.58795, 0.604
1.78519,  0.60550, 0.602
1.78519,  0.62305, 0.601
1.78519,  0.64060, 0.600
1.78519,  0.65815, 0.598
1.78519,  0.67571, 0.597
1.78519,  0.69326, 0.596
1.78519,  0.71081, 0.594
1.78519,  0.72836, 0.593
1.78519,  0.74591, 0.592
1.78519,  0.76346, 0.590
1.78519,  0.78101, 0.589
1.78519,  0.79856, 0.588
1.78519,  0.81611, 0.586
1.78519,  0.83366, 0.585
1.78519,  0.85121, 0.584
1.78519,  0.86876, 0.584
1.78519,  0.88632, 0.583
1.78519,  0.90387, 0.582
1.78519,  0.92142, 0.581
1.78519,  0.93897, 0.581
1.78519,  0.95652, 0.580
1.78519,  0.97407, 0.579
1.78519,  0.99162, 0.578
1.78519,  1.00917, 0.577
1.78519,  1.02672, 0.576
1.78519,  1.04427, 0.575
1.78519,  1.06182, 0.574
1.78519,  1.07937, 0.573
1.78519,  1.09692, 0.573
1.78519,  1.11448, 0.572
1.78519,  1.13203, 0.571
1.78519,  1.14958, 0.570
1.78519,  1.16713, 0.568
1.78519,  1.18468, 0.567
1.78519,  1.20223, 0.565
1.78519,  1.21978, 0.563
1.78519,  1.23733, 0.562
1.78519,  1.25488, 0.560
1.78519,  1.27243, 0.559
1.78519,  1.28998, 0.560
1.78519,  1.30753, 0.559
1.78519,  1.32509, 0.557
1.78519,  1.34264, 0.556
1.78519,  1.36019, 0.554
1.78519,  1.37774, 0.553
1.78519,  1.39529, 0.551
1.78519,  1.41284, 0.550
1.78519,  1.43039, 0.549
1.78519,  1.44794, 0.548
1.78519,  1.46549, 0.547
1.78519,  1.48304, 0.545
1.78519,  1.50059, 0.542
1.78519,  1.51814, 0.000
1.78519,  1.53569, 0.000
1.78519,  1.55325, 0.000
1.78519,  1.57080, 0.000
1.80270, -1.57080, 0.000
1.80270, -1.55325, 0.000
1.80270, -1.53569, 0.000
1.80270, -1.51814, 0.000
1.80270, -1.50059, 0.000
1.80270, -1.48304, 0.000
1.80270, -1.46549, 0.000
1.80270, -1.44794, 0.000
1.80270, -1.43039, 0.000
1.80270, -1.41284, 0.000
1.80270, -1.39529, 0.000
1.80270, -1.37774, 0.000
1.80270, -1.36019, 0.000
1.80270, -1.34264, 0.000
1.80270, -1.32509, 0.000
1.80270, -1.30753, 0.000
1.80270, -1.28998, 0.000
1.80270, -1.27243, 0.000
1.80270, -1.25488, 0.000
1.80270, -1.23733, 0.000
1.80270, -1.21978, 0.000
1.80270, -1.20223, 0.000
1.80270, -1.18468, 0.000
1.80270, -1.16713, 0.000
1.80270, -1.14958, 0.000
1.80270, -1.13203, 0.000
1.80270, -1.11448, 0.000
1.80270, -1.09692, 0.000
1.80270, -1.07937, 0.000
1.80270, -1.06182, 0.000
1.80270, -1.04427, 0.000
1.80270, -1.02672, 0.000
1.80270, -1.00917, 0.000
1.80270, -0.99162, 0.000
1.80270, -0.97407, 0.000
1.80270, -0.95652, 0.000
1.80270, -0.93897, 0.000
1.80270, -0.92142, 0.000
1.80270, -0.90387, 0.000
1.80270, -0.88632, 0.000
1.80270, -0.86876, 0.000
1.80270, -0.85121, 0.000
1.80270, -0.83366, 0.000
1.80270, -0.81611, 0.000
1.80270, -0.79856, 0.000
1.80270, -0.78101, 0.000
1.80270, -0.76346, 0.000
1.80270, -0.74591, 0.000
1.80270, -0.72836, 0.000
1.80270, -0.71081, 0.000
1.80270, -0.69326, 0.734
1.80270, -0.67571, 0.749
1.80270, -0.65815, 0.765
1.80270, -0.64060, 0.781
1.80270, -0.62305, 0.796
1.80270, -0.60550, 0.811
1.80270, -0.58795, 0.826
1.80270, -0.57040, 0.843
1.80270, -0.55285, 0.860
1.80270, -0.53530, 0.877
1.80270, -0.51775, 0.894
1.80270, -0.50020, 0.916
1.80270, -0.48265, 0.940
1.80270, -0.46510, 0.947
1.80270, -0.44755, 0.951
1.80270, -0.42999, 0.950
1.80270, -0.41244, 0.949
1.80270, -0.39489, 0.948
1.80270, -0.37734, 0.948
1.80270, -0.35979, 0.948
1.80270, -0.34224, 0.948
1.80270, -0.32469, 0.948
1.80270, -0.30714, 0.948
1.80270, -0.28959, 0.948
1.80270, -0.27204, 0.948
1.80270, -0.25449, 0.948
1.80270, -0.23694, 0.948
1.80270, -0.21938, 0.948
1.80270, -0.20183, 0.948
1.80270, -0.18428, 0.947
1.80270, -0.16673, 0.912
1.80270, -0.14918, 0.877
1.80270, -0.13163, 0.854
1.80270, -0.11408, 0.820
1.80270, -0.09653, 0.790
1.80270, -0.07898, 0.762
1.80270, -0.06143, 0.746
1.80270, -0.04388, 0.741
1.80270, -0.02633, 0.737
1.80270, -0.00878, 0.732
1.80270,  0.00878, 0.727
1.80270,  0.02633, 0.723
1.80270,  0.04388, 0.716
1.80270,  0.06143, 0.710
1.80270,  0.07898, 0.704
1.80270,  0.09653, 0.698
1.80270,  0.11408, 0.692
1.80270,  0.13163, 0.686
1.80270,  0.14918, 0.680
1.80270,  0.16673, 0.675
1.80270,  0.18428, 0.670
1.80270,  0.20183, 0.665
1.80270,  0.21938, 0.661
1.80270,  0.23694, 0.657
1.80270,  0.25449, 0.652
1.80270,  0.27204, 0.648
1.80270,  0.28959, 0.643
1.80270,  0.30714, 0.640
1.80270,  0.32469, 0.636
1.80270,  0.34224, 0.633
1.80270,  0.35979, 0.630
1.80270,  0.37734, 0.627
1.80270,  0.39489, 0.625
1.80270,  0.41244, 0.622
1.80270,  0.42999, 0.619
1.80270,  0.44755, 0.617
1.80270,  0.46510, 0.614
1.80270,  0.48265, 0.612
1.80270,  0.50020, 0.611
1.80270,  0.51775, 0.610
1.80270,  0.53530, 0.608
1.80270,  0.55285, 0.607
1.80270,  0.57040, 0.605
1.80270,  0.58795, 0.604
1.80270,  0.60550, 0.603
1.80270,  0.62305, 0.601
1.80270,  0.64060, 0.600
1.80270,  0.65815, 0.599
1.80270,  0.67571, 0.597
1.80270,  0.69326, 0.596
1.80270,  0.71081, 0.595
1.80270,  0.72836, 0.593
1.80270,  0.74591, 0.592
1.80270,  0.76346, 0.591
1.80270,  0.78101, 0.590
1.80270,  0.79856, 0.588
1.80270,  0.81611, 0.587
1.80270,  0.83366, 0.586
1.80270,  0.85121, 0.585
1.80270,  0.86876, 0.584
1.80270,  0.88632, 0.583
1.80270,  0.90387, 0.582
1.80270,  0.92142, 0.581
1.80270,  0.93897, 0.580
1.80270,  0.95652, 0.580
1.80270,  0.97407, 0.579
1.80270,  0.99162, 0.578
1.80270,  1.00917, 0.577
1.80270,  1.02672, 0.576
1.80270,  1.04427, 0.575
1.80270,  1.06182, 0.574
1.80270,  1.07937, 0.573
1.80270,  1.09692, 0.572
1.80270,  1.11448, 0.572
1.80270,  1.13203, 0.571
1.80270,  1.14958, 0.570
1.80270,  1.16713, 0.568
1.80270,  1.18468, 0.566
1.80270,  1.20223, 0.564
1.80270,  1.21978, 0.563
1.80270,  1.23733, 0.562
1.80270,  1.25488, 0.560
1.80270,  1.27243, 0.559
1.80270,  1.28998, 0.560
1.80270,  1.30753, 0.559
1.80270,  1.32509, 0.557
1.80270,  1.34264, 0.556
1.80270,  1.36019, 0.555
1.80270,  1.37774, 0.553
1.80270,  1.39529, 0.551
1.80270,  1.41284, 0.550
1.80270,  1.43039, 0.549
1.80270,  1.44794, 0.548
1.80270,  1.46549, 0.547
1.80270,  1.48304, 0.545
1.80270,  1.50059, 0.542
1.80270,  1.51814, 0.000
1.80270,  1.53569, 0.000
1.80270,  1.55325, 0.000
1.80270,  1.57080, 0.000
1.82020, -1.57080, 0.000
1.82020, -1.55325, 0.000
1.82020, -1.53569, 0.000
1.82020, -1.51814, 0.000
1.82020, -1.50059, 0.000
1.82020, -1.48304, 0.000
1.82020, -1.46549, 0.000
1.82020, -1.44794, 0.000
1.82020, -1.43039, 0.000
1.82020, -1.41284, 0.000
1.82020, -1.39529, 0.000
1.82020, -1.37774, 0.000
1.82020, -1.36019, 0.000
1.82020, -1.34264, 0.000
1.82020, -1.32509, 0.000
1.82020, -1.30753, 0.000
1.82020, -1.28998, 0.000
1.82020, -1.27243, 0.000
1.82020, -1.25488, 0.000
1.82020, -1.23733, 0.000
1.82020, -1.21978, 0.000
1.82020, -1.20223, 0.000
1.82020, -1.18468, 0.000
1.82020, -1.16713, 0.000
1.82020, -1.14958, 0.000
1.82020, -1.13203, 0.000
1.82020, -1.11448, 0.000
1.82020, -1.09692, 0.000
1.82020, -1.07937, 0.000
1.82020, -1.06182, 0.000
1.82020, -1.04427, 0.000
1.82020, -1.02672, 0.000
1.82020, -1.00917, 0.000
1.82020, -0.99162, 0.000
1.82020, -0.97407, 0.000
1.82020, -0.95652, 0.000
1.82020, -0.93897, 0.000
1.82020, -0.92142, 0.000
1.82020, -0.90387, 0.000
1.82020, -0.88632, 0.000
1.82020, -0.86876, 0.000
1.82020, -0.85121, 0.000
1.82020, -0.83366, 0.000
1.82020, -0.81611, 0.000
1.82020, -0.79856, 0.000
1.82020, -0.78101, 0.000
1.82020, -0.76346, 0.000
1.82020, -0.74591, 0.000
1.82020, -0.72836, 0.000
1.82020, -0.71081, 0.708
1.82020, -0.69326, 0.731
1.82020, -0.67571, 0.748
1.82020, -0.65815, 0.764
1.82020, -0.64060, 0.779
1.82020, -0.62305, 0.794
1.82020, -0.60550, 0.809
1.82020, -0.58795, 0.822
1.82020, -0.57040, 0.839
1.82020, -0.55285, 0.856
1.82020, -0.53530, 0.875
1.82020, -0.51775, 0.896
1.82020, -0.50020, 0.920
1.82020, -0.48265, 0.943
1.82020, -0.46510, 0.947
1.82020, -0.44755, 0.951
1.82020, -0.42999, 0.950
1.82020, -0.41244, 0.949
1.82020, -0.39489, 0.947
1.82020, -0.37734, 0.946
1.82020, -0.35979, 0.946
1.82020, -0.34224, 0.946
1.82020, -0.32469, 0.946
1.82020, -0.30714, 0.946
1.82020, -0.28959, 0.946
1.82020, -0.27204, 0.946
1.82020, -0.25449, 0.946
1.82020, -0.23694, 0.946
1.82020, -0.21938, 0.946
1.82020, -0.20183, 0.946
1.82020, -0.18428, 0.945
1.82020, -0.16673, 0.909
1.82020, -0.14918, 0.875
1.82020, -0.13163, 0.846
1.82020, -0.11408, 0.823
1.82020, -0.09653, 0.788
1.82020, -0.07898, 0.760
1.82020, -0.06143, 0.745
1.82020, -0.04388, 0.741
1.82020, -0.02633, 0.736
1.82020, -0.00878, 0.731
1.82020,  0.00878, 0.727
1.82020,  0.02633, 0.722
1.82020,  0.04388, 0.718
1.82020,  0.06143, 0.711
1.82020,  0.07898, 0.705
1.82020,  0.09653, 0.700
1.82020,  0.11408, 0.694
1.82020,  0.13163, 0.688
1.82020,  0.14918, 0.682
1.82020,  0.16673, 0.676
1.82020,  0.18428, 0.671
1.82020,  0.20183, 0.666
1.82020,  0.21938, 0.662
1.82020,  0.23694, 0.658
1.82020,  0.25449, 0.653
1.82020,  0.27204, 0.649
1.82020,  0.28959, 0.644
1.82020,  0.30714, 0.640
1.82020,  0.32469, 0.636
1.82020,  0.34224, 0.633
1.82020,  0.35979, 0.631
1.82020,  0.37734, 0.628
1.82020,  0.39489, 0.625
1.82020,  0.41244, 0.622
1.82020,  0.42999, 0.620
1.82020,  0.44755, 0.617
1.82020,  0.46510, 0.614
1.82020,  0.48265, 0.613
1.82020,  0.50020, 0.612
1.82020,  0.51775, 0.610
1.82020,  0.53530, 0.609
1.82020,  0.55285, 0.607
1.82020,  0.57040, 0.606
1.82020,  0.58795, 0.604
1.82020,  0.60550, 0.603
1.82020,  0.62305, 0.602
1.82020,  0.64060, 0.600
1.82020,  0.65815, 0.599
1.82020,  0.67571, 0.598
1.82020,  0.69326, 0.597
1.82020,  0.71081, 0.595
1.82020,  0.72836, 0.594
1.82020,  0.74591, 0.593
1.82020,  0.76346, 0.591
1.82020,  0.78101, 0.590
1.82020,  0.79856, 0.589
1.82020,  0.81611, 0.587
1.82020,  0.83366, 0.586
1.82020,  0.85121, 0.585
1.82020,  0.86876, 0.584
1.82020,  0.88632, 0.583
1.82020,  0.90387, 0.582
1.82020,  0.92142, 0.581
1.82020,  0.93897, 0.580
1.82020,  0.95652, 0.579
1.82020,  0.97407, 0.578
1.82020,  0.99162, 0.578
1.82020,  1.00917, 0.577
1.82020,  1.02672, 0.576
1.82020,  1.04427, 0.575
1.82020,  1.06182, 0.574
1.82020,  1.07937, 0.573
1.82020,  1.09692, 0.572
1.82020,  1.11448, 0.572
1.82020,  1.13203, 0.571
1.82020,  1.14958, 0.570
1.82020,  1.16713, 0.568
1.82020,  1.18468, 0.566
1.82020,  1.20223, 0.564
1.82020,  1.21978, 0.563
1.82020,  1.23733, 0.561
1.82020,  1.25488, 0.560
1.82020,  1.27243, 0.559
1.82020,  1.28998, 0.559
1.82020,  1.30753, 0.559
1.82020,  1.32509, 0.557
1.82020,  1.34264, 0.556
1.82020,  1.36019, 0.555
1.82020,  1.37774, 0.553
1.82020,  1.39529, 0.551
1.82020,  1.41284, 0.550
1.82020,  1.43039, 0.549
1.82020,  1.44794, 0.548
1.82020,  1.46549, 0.547
1.82020,  1.48304, 0.545
1.82020,  1.50059, 0.542
1.82020,  1.51814, 0.000
1.82020,  1.53569, 0.000
1.82020,  1.55325, 0.000
1.82020,  1.57080, 0.000
1.83770, -1.57080, 0.000
1.83770, -1.55325, 0.000
1.83770, -1.53569, 0.000
1.83770, -1.51814, 0.000
1.83770, -1.50059, 0.000
1.83770, -1.48304, 0.000
1.83770, -1.46549, 0.000
1.83770, -1.44794, 0.000
1.83770, -1.43039, 0.000
1.83770, -1.41284, 0.000
1.83770, -1.39529, 0.000
1.83770, -1.37774, 0.000
1.83770, -1.36019, 0.000
1.83770, -1.34264, 0.000
1.83770, -1.32509, 0.000
1.83770, -1.30753, 0.000
1.83770, -1.28998, 0.000
1.83770, -1.27243, 0.000
1.83770, -1.25488, 0.000
1.83770, -1.23733, 0.000
1.83770, -1.21978, 0.000
1.83770, -1.20223, 0.000
1.83770, -1.18468, 0.000
1.83770, -1.16713, 0.000
1.83770, -1.14958, 0.000
1.83770, -1.13203, 0.000
1.83770, -1.11448, 0.000
1.83770, -1.09692, 0.000
1.83770, -1.07937, 0.000
1.83770, -1.06182, 0.000
1.83770, -1.04427, 0.000
1.83770, -1.02672, 0.000
1.83770, -1.00917, 0.000
1.83770, -0.99162, 0.000
1.83770, -0.97407, 0.000
1.83770, -0.95652, 0.000
1.83770, -0.93897, 0.000
1.83770, -0.92142, 0.000
1.83770, -0.90387, 0.000
1.83770, -0.88632, 0.000
1.83770, -0.86876, 0.000
1.83770, -0.85121, 0.000
1.83770, -0.83366, 0.000
1.83770, -0.81611, 0.000
1.83770, -0.79856, 0.000
1.83770, -0.78101, 0.000
1.83770, -0.76346, 0.000
1.83770, -0.74591, 0.000
1.83770, -0.72836, 0.000
1.83770, -0.71081, 0.718
1.83770, -0.69326, 0.732
1.83770, -0.67571, 0.746
1.83770, -0.65815, 0.762
1.83770, -0.64060, 0.777
1.83770, -0.62305, 0.792
1.83770, -0.60550, 0.806
1.83770, -0.58795, 0.822
1.83770, -0.57040, 0.839
1.83770, -0.55285, 0.857
1.83770, -0.53530, 0.879
1.83770, -0.51775, 0.901
1.83770, -0.50020, 0.923
1.83770, -0.48265, 0.947
1.83770, -0.46510, 0.947
1.83770, -0.44755, 0.951
1.83770, -0.42999, 0.950
1.83770, -0.41244, 0.949
1.83770, -0.39489, 0.947
1.83770, -0.37734, 0.947
1.83770, -0.35979, 0.946
1.83770, -0.34224, 0.946
1.83770, -0.32469, 0.946
1.83770, -0.30714, 0.946
1.83770, -0.28959, 0.946
1.83770, -0.27204, 0.946
1.83770, -0.25449, 0.946
1.83770, -0.23694, 0.946
1.83770, -0.21938, 0.946
1.83770, -0.20183, 0.946
1.83770, -0.18428, 0.945
1.83770, -0.16673, 0.909
1.83770, -0.14918, 0.873
1.83770, -0.13163, 0.844
1.83770, -0.11408, 0.815
1.83770, -0.09653, 0.791
1.83770, -0.07898, 0.758
1.83770, -0.06143, 0.745
1.83770, -0.04388, 0.740
1.83770, -0.02633, 0.735
1.83770, -0.00878, 0.730
1.83770,  0.00878, 0.726
1.83770,  0.02633, 0.722
1.83770,  0.04388, 0.719
1.83770,  0.06143, 0.713
1.83770,  0.07898, 0.707
1.83770,  0.09653, 0.701
1.83770,  0.11408, 0.695
1.83770,  0.13163, 0.690
1.83770,  0.14918, 0.684
1.83770,  0.16673, 0.678
1.83770,  0.18428, 0.672
1.83770,  0.20183, 0.668
1.83770,  0.21938, 0.663
1.83770,  0.23694, 0.659
1.83770,  0.25449, 0.654
1.83770,  0.27204, 0.650
1.83770,  0.28959, 0.646
1.83770,  0.30714, 0.641
1.83770,  0.32469, 0.637
1.83770,  0.34224, 0.634
1.83770,  0.35979, 0.631
1.83770,  0.37734, 0.629
1.83770,  0.39489, 0.626
1.83770,  0.41244, 0.623
1.83770,  0.42999, 0.620
1.83770,  0.44755, 0.617
1.83770,  0.46510, 0.615
1.83770,  0.48265, 0.614
1.83770,  0.50020, 0.612
1.83770,  0.51775, 0.611
1.83770,  0.53530, 0.609
1.83770,  0.55285, 0.608
1.83770,  0.57040, 0.606
1.83770,  0.58795, 0.605
1.83770,  0.60550, 0.603
1.83770,  0.62305, 0.602
1.83770,  0.64060, 0.601
1.83770,  0.65815, 0.599
1.83770,  0.67571, 0.598
1.83770,  0.69326, 0.597
1.83770,  0.71081, 0.596
1.83770,  0.72836, 0.594
1.83770,  0.74591, 0.593
1.83770,  0.76346, 0.592
1.83770,  0.78101, 0.590
1.83770,  0.79856, 0.589
1.83770,  0.81611, 0.588
1.83770,  0.83366, 0.587
1.83770,  0.85121, 0.585
1.83770,  0.86876, 0.584
1.83770,  0.88632, 0.583
1.83770,  0.90387, 0.582
1.83770,  0.92142, 0.581
1.83770,  0.93897, 0.580
1.83770,  0.95652, 0.579
1.83770,  0.97407, 0.578
1.83770,  0.99162, 0.577
1.83770,  1.00917, 0.576
1.83770,  1.02672, 0.576
1.83770,  1.04427, 0.575
1.83770,  1.06182, 0.574
1.83770,  1.07937, 0.573
1.83770,  1.09692, 0.572
1.83770,  1.11448, 0.572
