RA,Dec,Efficiency
5.69412,-0.98177,0.602
5.69412,-1.06031,0.589
5.69412,-1.13885,0.575
5.69412,-1.21739,0.564
5.69412,-1.29593,0.541
5.69412,-1.37447,0.47
5.69412,-1.45301,0.461
5.69412,-1.53155,0.25
5.69412,0.03925,0.919
5.69412,0.11779,0.923
5.69412,0.19633,0.919
5.69412,0.27487,0.916
5.69412,0.35341,0.812
5.69412,0.43195,0.691
5.69412,0.51049,0.65
5.69412,0.58903,0.627
5.69412,0.66757,0.61
5.69412,0.74611,0.599
5.69412,0.82465,0.591
5.69412,0.90319,0.556
5.69412,0.98173,0.535
5.69412,1.06027,0.53
5.69412,1.13881,0.526
5.69412,1.21735,0.52
5.69412,1.29589,0.515
5.69412,1.37443,0.435
5.69412,1.45297,0.0
5.69412,1.53151,0.0
5.77266,-0.03929,0.93
5.77266,-0.11783,0.922
5.77266,-0.19637,0.954
5.77266,-0.27491,0.939
5.77266,-0.35345,0.922
5.77266,-0.43199,0.927
5.77266,-0.51053,0.947
5.77266,-0.58907,0.808
5.77266,-0.66761,0.72
5.77266,-0.74615,0.676
5.77266,-0.82469,0.644
5.77266,-0.90323,0.623
5.77266,-0.98177,0.605
5.77266,-1.06031,0.591
5.77266,-1.13885,0.578
5.77266,-1.21739,0.56
5.77266,-1.29593,0.543
5.77266,-1.37447,0.472
5.77266,-1.45301,0.459
5.77266,-1.53155,0.233
5.77266,0.03925,0.916
5.77266,0.11779,0.918
5.77266,0.19633,0.916
5.77266,0.27487,0.914
5.77266,0.35341,0.79
5.77266,0.43195,0.687
5.77266,0.51049,0.649
5.77266,0.58903,0.627
5.77266,0.66757,0.611
5.77266,0.74611,0.596
5.77266,0.82465,0.59
5.77266,0.90319,0.558
5.77266,0.98173,0.535
5.77266,1.06027,0.53
5.77266,1.13881,0.526
5.77266,1.21735,0.52
5.77266,1.29589,0.515
5.77266,1.37443,0.437
5.77266,1.45297,0.0
5.77266,1.53151,0.0
5.8512,-0.03929,0.968
5.8512,-0.11783,0.941
5.8512,-0.19637,0.932
5.8512,-0.27491,0.927
5.8512,-0.35345,0.925
5.8512,-0.43199,0.938
5.8512,-0.51053,0.923
5.8512,-0.58907,0.944
5.8512,-0.66761,0.749
5.8512,-0.74615,0.69
5.8512,-0.82469,0.652
5.8512,-0.90323,0.626
5.8512,-0.98177,0.607
5.8512,-1.06031,0.592
5.8512,-1.13885,0.579
5.8512,-1.21739,0.561
5.8512,-1.29593,0.543
5.8512,-1.37447,0.472
5.8512,-1.45301,0.312
5.8512,-1.53155,0.004
5.8512,0.03925,0.923
5.8512,0.11779,0.915
5.8512,0.19633,0.919
5.8512,0.27487,0.905
5.8512,0.35341,0.745
5.8512,0.43195,0.683
5.8512,0.51049,0.646
5.8512,0.58903,0.624
5.8512,0.66757,0.613
5.8512,0.74611,0.597
5.8512,0.82465,0.589
5.8512,0.90319,0.56
5.8512,0.98173,0.539
5.8512,1.06027,0.534
5.8512,1.13881,0.526
5.8512,1.21735,0.524
5.8512,1.29589,0.517
5.8512,1.37443,0.504
5.8512,1.45297,0.237
5.8512,1.53151,0.0
5.92974,-0.03929,0.941
5.92974,-0.11783,0.93
5.92974,-0.19637,0.954
5.92974,-0.27491,0.939
5.92974,-0.35345,0.921
5.92974,-0.43199,0.921
5.92974,-0.51053,0.917
5.92974,-0.58907,0.91
5.92974,-0.66761,0.774
5.92974,-0.74615,0.702
5.92974,-0.82469,0.658
5.92974,-0.90323,0.63
5.92974,-0.98177,0.609
5.92974,-1.06031,0.593
5.92974,-1.13885,0.574
5.92974,-1.21739,0.557
5.92974,-1.29593,0.541
5.92974,-1.37447,0.472
5.92974,-1.45301,0.31
5.92974,-1.53155,0.0
5.92974,0.03925,0.918
5.92974,0.11779,0.914
5.92974,0.19633,0.916
5.92974,0.27487,0.812
5.92974,0.35341,0.719
5.92974,0.43195,0.678
5.92974,0.51049,0.643
5.92974,0.58903,0.625
5.92974,0.66757,0.611
5.92974,0.74611,0.599
5.92974,0.82465,0.587
5.92974,0.90319,0.56
5.92974,0.98173,0.54
5.92974,1.06027,0.535
5.92974,1.13881,0.531
5.92974,1.21735,0.527
5.92974,1.29589,0.522
5.92974,1.37443,0.514
5.92974,1.45297,0.338
5.92974,1.53151,0.0
6.00828,-0.03929,0.968
6.00828,-0.11783,0.941
6.00828,-0.19637,0.932
6.00828,-0.27491,0.927
6.00828,-0.35345,0.925
6.00828,-0.43199,0.938
6.00828,-0.51053,0.915
6.00828,-0.58907,0.921
6.00828,-0.66761,0.818
6.00828,-0.74615,0.707
6.00828,-0.82469,0.662
6.00828,-0.90323,0.631
6.00828,-0.98177,0.608
6.00828,-1.06031,0.594
6.00828,-1.13885,0.574
6.00828,-1.21739,0.555
6.00828,-1.29593,0.539
6.00828,-1.37447,0.472
6.00828,-1.45301,0.306
6.00828,-1.53155,0.0
6.00828,0.03925,0.944
6.00828,0.11779,0.919
6.00828,0.19633,0.914
6.00828,0.27487,0.79
6.00828,0.35341,0.697
6.00828,0.43195,0.664
6.00828,0.51049,0.64
6.00828,0.58903,0.618
6.00828,0.66757,0.606
6.00828,0.74611,0.599
6.00828,0.82465,0.568
6.00828,0.90319,0.56
6.00828,0.98173,0.543
6.00828,1.06027,0.538
6.00828,1.13881,0.534
6.00828,1.21735,0.528
6.00828,1.29589,0.524
6.00828,1.37443,0.519
6.00828,1.45297,0.344
6.00828,1.53151,0.0
6.08682,-0.03929,0.941
6.08682,-0.11783,0.93
6.08682,-0.19637,0.925
6.08682,-0.27491,0.922
6.08682,-0.35345,0.921
6.08682,-0.43199,0.921
6.08682,-0.51053,0.922
6.08682,-0.58907,0.917
6.08682,-0.66761,0.808
6.08682,-0.74615,0.707
6.08682,-0.82469,0.662
6.08682,-0.90323,0.632
6.08682,-0.98177,0.61
6.08682,-1.06031,0.589
6.08682,-1.13885,0.571
6.08682,-1.21739,0.551
6.08682,-1.29593,0.536
6.08682,-1.37447,0.466
6.08682,-1.45301,0.306
6.08682,-1.53155,0.0
6.08682,0.03925,0.935
6.08682,0.11779,0.916
6.08682,0.19633,0.905
6.08682,0.27487,0.745
6.08682,0.35341,0.687
6.08682,0.43195,0.655
6.08682,0.51049,0.634
6.08682,0.58903,0.616
6.08682,0.66757,0.605
6.08682,0.74611,0.596
6.08682,0.82465,0.571
6.08682,0.90319,0.56
6.08682,0.98173,0.547
6.08682,1.06027,0.541
6.08682,1.13881,0.536
6.08682,1.21735,0.532
6.08682,1.29589,0.526
6.08682,1.37443,0.521
6.08682,1.45297,0.345
6.08682,1.53151,0.0
6.16536,-0.03929,0.93
6.16536,-0.11783,0.924
6.16536,-0.19637,0.921
6.16536,-0.27491,0.919
6.16536,-0.35345,0.918
6.16536,-0.43199,0.917
6.16536,-0.51053,0.913
6.16536,-0.58907,0.89
6.16536,-0.66761,0.779
6.16536,-0.74615,0.7
6.16536,-0.82469,0.656
6.16536,-0.90323,0.629
6.16536,-0.98177,0.604
6.16536,-1.06031,0.582
6.16536,-1.13885,0.563
6.16536,-1.21739,0.549
6.16536,-1.29593,0.536
6.16536,-1.37447,0.4
6.16536,-1.45301,0.091
6.16536,-1.53155,0.0
6.16536,0.03925,0.944
6.16536,0.11779,0.95
6.16536,0.19633,0.801
6.16536,0.27487,0.734
6.16536,0.35341,0.682
6.16536,0.43195,0.644
6.16536,0.51049,0.627
6.16536,0.58903,0.614
6.16536,0.66757,0.601
6.16536,0.74611,0.587
6.16536,0.82465,0.568
6.16536,0.90319,0.56
6.16536,0.98173,0.547
6.16536,1.06027,0.541
6.16536,1.13881,0.536
6.16536,1.21735,0.531
6.16536,1.29589,0.527
6.16536,1.37443,0.522
6.16536,1.45297,0.346
6.16536,1.53151,0.0
6.2439,-0.03929,0.924
6.2439,-0.11783,0.977
6.2439,-0.19637,0.935
6.2439,-0.27491,0.918
6.2439,-0.35345,0.917
6.2439,-0.43199,0.916
6.2439,-0.51053,0.922
6.2439,-0.58907,0.88
6.2439,-0.66761,0.749
6.2439,-0.74615,0.684
6.2439,-0.82469,0.649
6.2439,-0.90323,0.618
6.2439,-0.98177,0.6
6.2439,-1.06031,0.579
6.2439,-1.13885,0.562
6.2439,-1.21739,0.547
6.2439,-1.29593,0.53
6.2439,-1.37447,0.4
6.2439,-1.45301,0.007
6.2439,-1.53155,0.0
6.2439,0.03925,0.935
6.2439,0.11779,0.95
6.2439,0.19633,0.813
6.2439,0.27487,0.736
6.2439,0.35341,0.67
6.2439,0.43195,0.64
6.2439,0.51049,0.618
6.2439,0.58903,0.606
6.2439,0.66757,0.599
6.2439,0.74611,0.577
6.2439,0.82465,0.568
6.2439,0.90319,0.56
6.2439,0.98173,0.547
6.2439,1.06027,0.541
6.2439,1.13881,0.536
6.2439,1.21735,0.532
6.2439,1.29589,0.526
6.2439,1.37443,0.522
6.2439,1.45297,0.348
6.2439,1.53151,0.0
6.32244,-0.03929,0.922
6.32244,-0.11783,0.933
6.32244,-0.19637,0.924
6.32244,-0.27491,0.916
6.32244,-0.35345,0.916
6.32244,-0.43199,0.915
6.32244,-0.51053,0.897
6.32244,-0.58907,0.793
6.32244,-0.66761,0.713
6.32244,-0.74615,0.667
6.32244,-0.82469,0.633
6.32244,-0.90323,0.609
6.32244,-0.98177,0.587
6.32244,-1.06031,0.571
6.32244,-1.13885,0.556
6.32244,-1.21739,0.542
6.32244,-1.29593,0.528
6.32244,-1.37447,0.4
6.32244,-1.45301,0.0
6.32244,-1.53155,0.0
6.32244,0.03925,0.929
6.32244,0.11779,0.95
6.32244,0.19633,0.719
6.32244,0.27487,0.728
6.32244,0.35341,0.658
6.32244,0.43195,0.634
6.32244,0.51049,0.616
6.32244,0.58903,0.605
6.32244,0.66757,0.597
6.32244,0.74611,0.575
6.32244,0.82465,0.568
6.32244,0.90319,0.56
6.32244,0.98173,0.547
6.32244,1.06027,0.541
6.32244,1.13881,0.536
6.32244,1.21735,0.531
6.32244,1.29589,0.527
6.32244,1.37443,0.522
6.32244,1.45297,0.346
6.32244,1.53151,0.0
