RA,Dec,Efficiency
3.90293, -0.85121, 0.649
3.90293, -0.83366, 0.652
3.90293, -0.81611, 0.656
3.90293, -0.79856, 0.660
3.90293, -0.78101, 0.665
3.90293, -0.76346, 0.671
3.90293, -0.74591, 0.676
3.90293, -0.72836, 0.681
3.90293, -0.71081, 0.687
3.90293, -0.69326, 0.703
3.90293, -0.67571, 0.721
3.90293, -0.65815, 0.738
3.90293, -0.64060, 0.750
3.90293, -0.62305, 0.763
3.90293, -0.60550, 0.776
3.90293, -0.58795, 0.789
3.90293, -0.57040, 0.801
3.90293, -0.55285, 0.818
3.90293, -0.53530, 0.838
3.90293, -0.51775, 0.857
3.90293, -0.50020, 0.877
3.90293, -0.48265, 0.896
3.90293, -0.46510, 0.916
3.90293, -0.44755, 0.927
3.90293, -0.42999, 0.938
3.90293, -0.41244, 0.944
3.90293, -0.39489, 0.944
3.90293, -0.37734, 0.945
3.90293, -0.35979, 0.945
3.90293, -0.34224, 0.947
3.90293, -0.32469, 0.949
3.90293, -0.30714, 0.949
3.90293, -0.28959, 0.949
3.90293, -0.27204, 0.949
3.90293, -0.25449, 0.949
3.90293, -0.23694, 0.949
3.90293, -0.21938, 0.949
3.90293, -0.20183, 0.949
3.90293, -0.18428, 0.950
3.90293, -0.16673, 0.950
3.90293, -0.14918, 0.950
3.90293, -0.13163, 0.950
3.90293, -0.11408, 0.950
3.90293, -0.09653, 0.950
3.90293, -0.07898, 0.950
3.90293, -0.06143, 0.950
3.90293, -0.04388, 0.950
3.90293, -0.02633, 0.950
3.90293, -0.00878, 0.950
3.90293,  0.00878, 0.951
3.90293,  0.02633, 0.951
3.90293,  0.04388, 0.951
3.90293,  0.06143, 0.951
3.90293,  0.07898, 0.951
3.90293,  0.09653, 0.952
3.90293,  0.11408, 0.952
3.90293,  0.13163, 0.952
3.90293,  0.14918, 0.952
3.90293,  0.16673, 0.952
3.90293,  0.18428, 0.952
3.90293,  0.20183, 0.952
3.90293,  0.21938, 0.952
3.90293,  0.23694, 0.952
3.90293,  0.25449, 0.950
3.90293,  0.27204, 0.941
3.90293,  0.28959, 0.920
3.90293,  0.30714, 0.893
3.90293,  0.32469, 0.865
3.90293,  0.34224, 0.838
3.90293,  0.35979, 0.811
3.90293,  0.37734, 0.784
3.90293,  0.39489, 0.756
3.90293,  0.41244, 0.734
3.90293,  0.42999, 0.727
3.90293,  0.44755, 0.720
3.90293,  0.46510, 0.713
3.90293,  0.48265, 0.707
3.90293,  0.50020, 0.700
3.90293,  0.51775, 0.695
3.90293,  0.53530, 0.691
3.90293,  0.55285, 0.687
3.90293,  0.57040, 0.684
3.90293,  0.58795, 0.680
3.90293,  0.60550, 0.676
3.90293,  0.62305, 0.672
3.90293,  0.64060, 0.668
3.90293,  0.65815, 0.665
3.90293,  0.67571, 0.662
3.90293,  0.69326, 0.658
3.90293,  0.71081, 0.655
3.90293,  0.72836, 0.652
3.90293,  0.74591, 0.649
3.90293,  0.76346, 0.646
3.90293,  0.78101, 0.644
3.90293,  0.79856, 0.640
3.90293,  0.81611, 0.636
3.90293,  0.83366, 0.628
3.90293,  0.85121, 0.620
3.90293,  0.86876, 0.614
3.90293,  0.88632, 0.608
3.90293,  0.90387, 0.602
3.90293,  0.92142, 0.598
3.90293,  0.93897, 0.577
3.90293,  0.95652, 0.000
3.90293,  0.97407, 0.000
3.90293,  0.99162, 0.000
3.90293,  1.00917, 0.000
3.90293,  1.02672, 0.000
3.90293,  1.04427, 0.000
3.90293,  1.06182, 0.000
3.90293,  1.07937, 0.000
3.90293,  1.09692, 0.000
3.90293,  1.11448, 0.000
3.90293,  1.13203, 0.000
3.90293,  1.14958, 0.000
3.90293,  1.16713, 0.000
3.90293,  1.18468, 0.000
3.90293,  1.20223, 0.000
3.90293,  1.21978, 0.000
3.90293,  1.23733, 0.000
3.90293,  1.25488, 0.000
3.90293,  1.27243, 0.000
3.90293,  1.28998, 0.000
3.90293,  1.30753, 0.000
3.90293,  1.32509, 0.000
3.90293,  1.34264, 0.000
3.90293,  1.36019, 0.000
3.90293,  1.37774, 0.000
3.90293,  1.39529, 0.000
3.90293,  1.41284, 0.000
3.90293,  1.43039, 0.000
3.90293,  1.44794, 0.000
3.90293,  1.46549, 0.000
3.90293,  1.48304, 0.000
3.90293,  1.50059, 0.000
3.90293,  1.51814, 0.000
3.90293,  1.53569, 0.000
3.90293,  1.55325, 0.000
3.90293,  1.57080, 0.000
3.92043, -1.57080, 0.000
3.92043, -1.55325, 0.000
3.92043, -1.53569, 0.000
3.92043, -1.51814, 0.507
3.92043, -1.50059, 0.508
3.92043, -1.48304, 0.509
3.92043, -1.46549, 0.511
3.92043, -1.44794, 0.519
3.92043, -1.43039, 0.523
3.92043, -1.41284, 0.527
3.92043, -1.39529, 0.531
3.92043, -1.37774, 0.534
3.92043, -1.36019, 0.537
3.92043, -1.34264, 0.540
3.92043, -1.32509, 0.544
3.92043, -1.30753, 0.547
3.92043, -1.28998, 0.551
3.92043, -1.27243, 0.560
3.92043, -1.25488, 0.571
3.92043, -1.23733, 0.581
3.92043, -1.21978, 0.590
3.92043, -1.20223, 0.597
3.92043, -1.18468, 0.602
3.92043, -1.16713, 0.604
3.92043, -1.14958, 0.606
3.92043, -1.13203, 0.608
3.92043, -1.11448, 0.610
3.92043, -1.09692, 0.612
3.92043, -1.07937, 0.614
3.92043, -1.06182, 0.617
3.92043, -1.04427, 0.619
3.92043, -1.02672, 0.622
3.92043, -1.00917, 0.624
3.92043, -0.99162, 0.626
3.92043, -0.97407, 0.628
3.92043, -0.95652, 0.630
3.92043, -0.93897, 0.632
3.92043, -0.92142, 0.634
3.92043, -0.90387, 0.637
3.92043, -0.88632, 0.640
3.92043, -0.86876, 0.644
3.92043, -0.85121, 0.647
3.92043, -0.83366, 0.650
3.92043, -0.81611, 0.654
3.92043, -0.79856, 0.658
3.92043, -0.78101, 0.664
3.92043, -0.76346, 0.669
3.92043, -0.74591, 0.674
3.92043, -0.72836, 0.679
3.92043, -0.71081, 0.684
3.92043, -0.69326, 0.700
3.92043, -0.67571, 0.717
3.92043, -0.65815, 0.730
3.92043, -0.64060, 0.742
3.92043, -0.62305, 0.755
3.92043, -0.60550, 0.768
3.92043, -0.58795, 0.780
3.92043, -0.57040, 0.793
3.92043, -0.55285, 0.810
3.92043, -0.53530, 0.830
3.92043, -0.51775, 0.849
3.92043, -0.50020, 0.869
3.92043, -0.48265, 0.888
3.92043, -0.46510, 0.908
3.92043, -0.44755, 0.927
3.92043, -0.42999, 0.938
3.92043, -0.41244, 0.944
3.92043, -0.39489, 0.944
3.92043, -0.37734, 0.945
3.92043, -0.35979, 0.945
3.92043, -0.34224, 0.945
3.92043, -0.32469, 0.946
3.92043, -0.30714, 0.947
3.92043, -0.28959, 0.947
3.92043, -0.27204, 0.947
3.92043, -0.25449, 0.948
3.92043, -0.23694, 0.948
3.92043, -0.21938, 0.949
3.92043, -0.20183, 0.949
3.92043, -0.18428, 0.950
3.92043, -0.16673, 0.950
3.92043, -0.14918, 0.950
3.92043, -0.13163, 0.950
3.92043, -0.11408, 0.950
3.92043, -0.09653, 0.950
3.92043, -0.07898, 0.950
3.92043, -0.06143, 0.950
3.92043, -0.04388, 0.950
3.92043, -0.02633, 0.950
3.92043, -0.00878, 0.951
3.92043,  0.00878, 0.951
3.92043,  0.02633, 0.951
3.92043,  0.04388, 0.951
3.92043,  0.06143, 0.951
3.92043,  0.07898, 0.951
3.92043,  0.09653, 0.952
3.92043,  0.11408, 0.952
3.92043,  0.13163, 0.952
3.92043,  0.14918, 0.952
3.92043,  0.16673, 0.952
3.92043,  0.18428, 0.952
3.92043,  0.20183, 0.952
3.92043,  0.21938, 0.952
3.92043,  0.23694, 0.952
3.92043,  0.25449, 0.950
3.92043,  0.27204, 0.945
3.92043,  0.28959, 0.918
3.92043,  0.30714, 0.891
3.92043,  0.32469, 0.863
3.92043,  0.34224, 0.836
3.92043,  0.35979, 0.809
3.92043,  0.37734, 0.782
3.92043,  0.39489, 0.755
3.92043,  0.41244, 0.733
3.92043,  0.42999, 0.727
3.92043,  0.44755, 0.721
3.92043,  0.46510, 0.714
3.92043,  0.48265, 0.707
3.92043,  0.50020, 0.700
3.92043,  0.51775, 0.696
3.92043,  0.53530, 0.691
3.92043,  0.55285, 0.687
3.92043,  0.57040, 0.683
3.92043,  0.58795, 0.680
3.92043,  0.60550, 0.676
3.92043,  0.62305, 0.672
3.92043,  0.64060, 0.668
3.92043,  0.65815, 0.665
3.92043,  0.67571, 0.661
3.92043,  0.69326, 0.658
3.92043,  0.71081, 0.655
3.92043,  0.72836, 0.652
3.92043,  0.74591, 0.649
3.92043,  0.76346, 0.646
3.92043,  0.78101, 0.644
3.92043,  0.79856, 0.640
3.92043,  0.81611, 0.635
3.92043,  0.83366, 0.626
3.92043,  0.85121, 0.619
3.92043,  0.86876, 0.612
3.92043,  0.88632, 0.606
3.92043,  0.90387, 0.601
3.92043,  0.92142, 0.596
3.92043,  0.93897, 0.562
3.92043,  0.95652, 0.000
3.92043,  0.97407, 0.000
3.92043,  0.99162, 0.000
3.92043,  1.00917, 0.000
3.92043,  1.02672, 0.000
3.92043,  1.04427, 0.000
3.92043,  1.06182, 0.000
3.92043,  1.07937, 0.000
3.92043,  1.09692, 0.000
3.92043,  1.11448, 0.000
3.92043,  1.13203, 0.000
3.92043,  1.14958, 0.000
3.92043,  1.16713, 0.000
3.92043,  1.18468, 0.000
3.92043,  1.20223, 0.000
3.92043,  1.21978, 0.000
3.92043,  1.23733, 0.000
3.92043,  1.25488, 0.000
3.92043,  1.27243, 0.000
3.92043,  1.28998, 0.000
3.92043,  1.30753, 0.000
3.92043,  1.32509, 0.000
3.92043,  1.34264, 0.000
3.92043,  1.36019, 0.000
3.92043,  1.37774, 0.000
3.92043,  1.39529, 0.000
3.92043,  1.41284, 0.000
3.92043,  1.43039, 0.000
3.92043,  1.44794, 0.000
3.92043,  1.46549, 0.000
3.92043,  1.48304, 0.000
3.92043,  1.50059, 0.000
3.92043,  1.51814, 0.000
3.92043,  1.53569, 0.000
3.92043,  1.55325, 0.000
3.92043,  1.57080, 0.000
3.93793, -1.57080, 0.000
3.93793, -1.55325, 0.000
3.93793, -1.53569, 0.000
3.93793, -1.51814, 0.507
3.93793, -1.50059, 0.508
3.93793, -1.48304, 0.509
3.93793, -1.46549, 0.511
3.93793, -1.44794, 0.518
3.93793, -1.43039, 0.523
3.93793, -1.41284, 0.527
3.93793, -1.39529, 0.530
3.93793, -1.37774, 0.534
3.93793, -1.36019, 0.537
3.93793, -1.34264, 0.540
3.93793, -1.32509, 0.544
3.93793, -1.30753, 0.547
3.93793, -1.28998, 0.551
3.93793, -1.27243, 0.560
3.93793, -1.25488, 0.571
3.93793, -1.23733, 0.580
3.93793, -1.21978, 0.587
3.93793, -1.20223, 0.596
3.93793, -1.18468, 0.602
3.93793, -1.16713, 0.604
3.93793, -1.14958, 0.606
3.93793, -1.13203, 0.608
3.93793, -1.11448, 0.609
3.93793, -1.09692, 0.611
3.93793, -1.07937, 0.614
3.93793, -1.06182, 0.616
3.93793, -1.04427, 0.619
3.93793, -1.02672, 0.621
3.93793, -1.00917, 0.623
3.93793, -0.99162, 0.625
3.93793, -0.97407, 0.627
3.93793, -0.95652, 0.629
3.93793, -0.93897, 0.631
3.93793, -0.92142, 0.633
3.93793, -0.90387, 0.636
3.93793, -0.88632, 0.638
3.93793, -0.86876, 0.642
3.93793, -0.85121, 0.645
3.93793, -0.83366, 0.648
3.93793, -0.81611, 0.652
3.93793, -0.79856, 0.656
3.93793, -0.78101, 0.661
3.93793, -0.76346, 0.666
3.93793, -0.74591, 0.671
3.93793, -0.72836, 0.676
3.93793, -0.71081, 0.681
3.93793, -0.69326, 0.696
3.93793, -0.67571, 0.709
3.93793, -0.65815, 0.721
3.93793, -0.64060, 0.734
3.93793, -0.62305, 0.747
3.93793, -0.60550, 0.760
3.93793, -0.58795, 0.772
3.93793, -0.57040, 0.785
3.93793, -0.55285, 0.802
3.93793, -0.53530, 0.822
3.93793, -0.51775, 0.841
3.93793, -0.50020, 0.861
3.93793, -0.48265, 0.880
3.93793, -0.46510, 0.899
3.93793, -0.44755, 0.919
3.93793, -0.42999, 0.938
3.93793, -0.41244, 0.944
3.93793, -0.39489, 0.944
3.93793, -0.37734, 0.945
3.93793, -0.35979, 0.945
3.93793, -0.34224, 0.945
3.93793, -0.32469, 0.946
3.93793, -0.30714, 0.946
3.93793, -0.28959, 0.947
3.93793, -0.27204, 0.947
3.93793, -0.25449, 0.948
3.93793, -0.23694, 0.948
3.93793, -0.21938, 0.949
3.93793, -0.20183, 0.949
3.93793, -0.18428, 0.950
3.93793, -0.16673, 0.950
3.93793, -0.14918, 0.950
3.93793, -0.13163, 0.950
3.93793, -0.11408, 0.950
3.93793, -0.09653, 0.950
3.93793, -0.07898, 0.950
3.93793, -0.06143, 0.950
3.93793, -0.04388, 0.950
3.93793, -0.02633, 0.951
3.93793, -0.00878, 0.951
3.93793,  0.00878, 0.951
3.93793,  0.02633, 0.951
3.93793,  0.04388, 0.951
3.93793,  0.06143, 0.951
3.93793,  0.07898, 0.951
3.93793,  0.09653, 0.952
3.93793,  0.11408, 0.952
3.93793,  0.13163, 0.952
3.93793,  0.14918, 0.952
3.93793,  0.16673, 0.952
3.93793,  0.18428, 0.952
3.93793,  0.20183, 0.952
3.93793,  0.21938, 0.952
3.93793,  0.23694, 0.952
3.93793,  0.25449, 0.950
3.93793,  0.27204, 0.940
3.93793,  0.28959, 0.915
3.93793,  0.30714, 0.887
3.93793,  0.32469, 0.860
3.93793,  0.34224, 0.833
3.93793,  0.35979, 0.806
3.93793,  0.37734, 0.778
3.93793,  0.39489, 0.751
3.93793,  0.41244, 0.734
3.93793,  0.42999, 0.728
3.93793,  0.44755, 0.721
3.93793,  0.46510, 0.714
3.93793,  0.48265, 0.706
3.93793,  0.50020, 0.700
3.93793,  0.51775, 0.696
3.93793,  0.53530, 0.692
3.93793,  0.55285, 0.687
3.93793,  0.57040, 0.683
3.93793,  0.58795, 0.679
3.93793,  0.60550, 0.676
3.93793,  0.62305, 0.672
3.93793,  0.64060, 0.668
3.93793,  0.65815, 0.665
3.93793,  0.67571, 0.661
3.93793,  0.69326, 0.658
3.93793,  0.71081, 0.655
3.93793,  0.72836, 0.652
3.93793,  0.74591, 0.649
3.93793,  0.76346, 0.646
3.93793,  0.78101, 0.643
3.93793,  0.79856, 0.640
3.93793,  0.81611, 0.634
3.93793,  0.83366, 0.625
3.93793,  0.85121, 0.620
3.93793,  0.86876, 0.611
3.93793,  0.88632, 0.605
3.93793,  0.90387, 0.599
3.93793,  0.92142, 0.586
3.93793,  0.93897, 0.000
3.93793,  0.95652, 0.000
3.93793,  0.97407, 0.000
3.93793,  0.99162, 0.000
3.93793,  1.00917, 0.000
3.93793,  1.02672, 0.000
3.93793,  1.04427, 0.000
3.93793,  1.06182, 0.000
3.93793,  1.07937, 0.000
3.93793,  1.09692, 0.000
3.93793,  1.11448, 0.000
3.93793,  1.13203, 0.000
3.93793,  1.14958, 0.000
3.93793,  1.16713, 0.000
3.93793,  1.18468, 0.000
3.93793,  1.20223, 0.000
3.93793,  1.21978, 0.000
3.93793,  1.23733, 0.000
3.93793,  1.25488, 0.000
3.93793,  1.27243, 0.000
3.93793,  1.28998, 0.000
3.93793,  1.30753, 0.000
3.93793,  1.32509, 0.000
3.93793,  1.34264, 0.000
3.93793,  1.36019, 0.000
3.93793,  1.37774, 0.000
3.93793,  1.39529, 0.000
3.93793,  1.41284, 0.000
3.93793,  1.43039, 0.000
3.93793,  1.44794, 0.000
3.93793,  1.46549, 0.000
3.93793,  1.48304, 0.000
3.93793,  1.50059, 0.000
3.93793,  1.51814, 0.000
3.93793,  1.53569, 0.000
3.93793,  1.55325, 0.000
3.93793,  1.57080, 0.000
3.95543, -1.57080, 0.000
3.95543, -1.55325, 0.000
3.95543, -1.53569, 0.000
3.95543, -1.51814, 0.507
3.95543, -1.50059, 0.508
3.95543, -1.48304, 0.510
3.95543, -1.46549, 0.512
3.95543, -1.44794, 0.518
3.95543, -1.43039, 0.523
3.95543, -1.41284, 0.526
3.95543, -1.39529, 0.530
3.95543, -1.37774, 0.534
3.95543, -1.36019, 0.537
3.95543, -1.34264, 0.540
3.95543, -1.32509, 0.544
3.95543, -1.30753, 0.547
3.95543, -1.28998, 0.551
3.95543, -1.27243, 0.559
3.95543, -1.25488, 0.570
3.95543, -1.23733, 0.577
3.95543, -1.21978, 0.586
3.95543, -1.20223, 0.594
3.95543, -1.18468, 0.602
3.95543, -1.16713, 0.603
3.95543, -1.14958, 0.605
3.95543, -1.13203, 0.607
3.95543, -1.11448, 0.609
3.95543, -1.09692, 0.611
3.95543, -1.07937, 0.614
3.95543, -1.06182, 0.616
3.95543, -1.04427, 0.618
3.95543, -1.02672, 0.620
3.95543, -1.00917, 0.622
3.95543, -0.99162, 0.624
3.95543, -0.97407, 0.626
3.95543, -0.95652, 0.628
3.95543, -0.93897, 0.630
3.95543, -0.92142, 0.633
3.95543, -0.90387, 0.635
3.95543, -0.88632, 0.637
3.95543, -0.86876, 0.640
3.95543, -0.85121, 0.643
3.95543, -0.83366, 0.646
3.95543, -0.81611, 0.650
3.95543, -0.79856, 0.654
3.95543, -0.78101, 0.659
3.95543, -0.76346, 0.664
3.95543, -0.74591, 0.669
3.95543, -0.72836, 0.674
3.95543, -0.71081, 0.678
3.95543, -0.69326, 0.688
3.95543, -0.67571, 0.701
3.95543, -0.65815, 0.714
3.95543, -0.64060, 0.727
3.95543, -0.62305, 0.739
3.95543, -0.60550, 0.752
3.95543, -0.58795, 0.765
3.95543, -0.57040, 0.777
3.95543, -0.55285, 0.794
3.95543, -0.53530, 0.813
3.95543, -0.51775, 0.833
3.95543, -0.50020, 0.852
3.95543, -0.48265, 0.872
3.95543, -0.46510, 0.891
3.95543, -0.44755, 0.911
3.95543, -0.42999, 0.930
3.95543, -0.41244, 0.940
3.95543, -0.39489, 0.944
3.95543, -0.37734, 0.945
3.95543, -0.35979, 0.945
3.95543, -0.34224, 0.945
3.95543, -0.32469, 0.946
3.95543, -0.30714, 0.946
3.95543, -0.28959, 0.947
3.95543, -0.27204, 0.947
3.95543, -0.25449, 0.948
3.95543, -0.23694, 0.948
3.95543, -0.21938, 0.949
3.95543, -0.20183, 0.949
3.95543, -0.18428, 0.950
3.95543, -0.16673, 0.950
3.95543, -0.14918, 0.950
3.95543, -0.13163, 0.950
3.95543, -0.11408, 0.951
3.95543, -0.09653, 0.951
3.95543, -0.07898, 0.951
3.95543, -0.06143, 0.951
3.95543, -0.04388, 0.951
3.95543, -0.02633, 0.951
3.95543, -0.00878, 0.951
3.95543,  0.00878, 0.951
3.95543,  0.02633, 0.951
3.95543,  0.04388, 0.951
3.95543,  0.06143, 0.951
3.95543,  0.07898, 0.951
3.95543,  0.09653, 0.952
3.95543,  0.11408, 0.952
3.95543,  0.13163, 0.952
3.95543,  0.14918, 0.952
3.95543,  0.16673, 0.952
3.95543,  0.18428, 0.952
3.95543,  0.20183, 0.952
3.95543,  0.21938, 0.952
3.95543,  0.23694, 0.952
3.95543,  0.25449, 0.950
3.95543,  0.27204, 0.936
3.95543,  0.28959, 0.910
3.95543,  0.30714, 0.884
3.95543,  0.32469, 0.857
3.95543,  0.34224, 0.829
3.95543,  0.35979, 0.802
3.95543,  0.37734, 0.775
3.95543,  0.39489, 0.748
3.95543,  0.41244, 0.735
3.95543,  0.42999, 0.728
3.95543,  0.44755, 0.721
3.95543,  0.46510, 0.713
3.95543,  0.48265, 0.706
3.95543,  0.50020, 0.700
3.95543,  0.51775, 0.696
3.95543,  0.53530, 0.692
3.95543,  0.55285, 0.688
3.95543,  0.57040, 0.683
3.95543,  0.58795, 0.679
3.95543,  0.60550, 0.675
3.95543,  0.62305, 0.672
3.95543,  0.64060, 0.668
3.95543,  0.65815, 0.665
3.95543,  0.67571, 0.661
3.95543,  0.69326, 0.658
3.95543,  0.71081, 0.655
3.95543,  0.72836, 0.651
3.95543,  0.74591, 0.648
3.95543,  0.76346, 0.646
3.95543,  0.78101, 0.643
3.95543,  0.79856, 0.639
3.95543,  0.81611, 0.632
3.95543,  0.83366, 0.624
3.95543,  0.85121, 0.618
3.95543,  0.86876, 0.611
3.95543,  0.88632, 0.603
3.95543,  0.90387, 0.598
3.95543,  0.92142, 0.568
3.95543,  0.93897, 0.000
3.95543,  0.95652, 0.000
3.95543,  0.97407, 0.000
3.95543,  0.99162, 0.000
3.95543,  1.00917, 0.000
3.95543,  1.02672, 0.000
3.95543,  1.04427, 0.000
3.95543,  1.06182, 0.000
3.95543,  1.07937, 0.000
3.95543,  1.09692, 0.000
3.95543,  1.11448, 0.000
3.95543,  1.13203, 0.000
3.95543,  1.14958, 0.000
3.95543,  1.16713, 0.000
3.95543,  1.18468, 0.000
3.95543,  1.20223, 0.000
3.95543,  1.21978, 0.000
3.95543,  1.23733, 0.000
3.95543,  1.25488, 0.000
3.95543,  1.27243, 0.000
3.95543,  1.28998, 0.000
3.95543,  1.30753, 0.000
3.95543,  1.32509, 0.000
3.95543,  1.34264, 0.000
3.95543,  1.36019, 0.000
3.95543,  1.37774, 0.000
3.95543,  1.39529, 0.000
3.95543,  1.41284, 0.000
3.95543,  1.43039, 0.000
3.95543,  1.44794, 0.000
3.95543,  1.46549, 0.000
3.95543,  1.48304, 0.000
3.95543,  1.50059, 0.000
3.95543,  1.51814, 0.000
3.95543,  1.53569, 0.000
3.95543,  1.55325, 0.000
3.95543,  1.57080, 0.000
3.97293, -1.57080, 0.000
3.97293, -1.55325, 0.000
3.97293, -1.53569, 0.000
3.97293, -1.51814, 0.507
3.97293, -1.50059, 0.509
3.97293, -1.48304, 0.510
3.97293, -1.46549, 0.512
3.97293, -1.44794, 0.518
3.97293, -1.43039, 0.522
3.97293, -1.41284, 0.526
3.97293, -1.39529, 0.530
3.97293, -1.37774, 0.533
3.97293, -1.36019, 0.537
3.97293, -1.34264, 0.540
3.97293, -1.32509, 0.544
3.97293, -1.30753, 0.547
3.97293, -1.28998, 0.550
3.97293, -1.27243, 0.557
3.97293, -1.25488, 0.567
3.97293, -1.23733, 0.576
3.97293, -1.21978, 0.586
3.97293, -1.20223, 0.593
3.97293, -1.18468, 0.602
3.97293, -1.16713, 0.603
3.97293, -1.14958, 0.605
3.97293, -1.13203, 0.607
3.97293, -1.11448, 0.609
3.97293, -1.09692, 0.611
3.97293, -1.07937, 0.613
3.97293, -1.06182, 0.616
3.97293, -1.04427, 0.617
3.97293, -1.02672, 0.619
3.97293, -1.00917, 0.621
3.97293, -0.99162, 0.623
3.97293, -0.97407, 0.625
3.97293, -0.95652, 0.627
3.97293, -0.93897, 0.629
3.97293, -0.92142, 0.632
3.97293, -0.90387, 0.634
3.97293, -0.88632, 0.636
3.97293, -0.86876, 0.639
3.97293, -0.85121, 0.641
3.97293, -0.83366, 0.645
3.97293, -0.81611, 0.648
3.97293, -0.79856, 0.652
3.97293, -0.78101, 0.657
3.97293, -0.76346, 0.662
3.97293, -0.74591, 0.666
3.97293, -0.72836, 0.671
3.97293, -0.71081, 0.676
3.97293, -0.69326, 0.683
3.97293, -0.67571, 0.696
3.97293, -0.65815, 0.708
3.97293, -0.64060, 0.720
3.97293, -0.62305, 0.732
3.97293, -0.60550, 0.744
3.97293, -0.58795, 0.756
3.97293, -0.57040, 0.768
3.97293, -0.55285, 0.785
3.97293, -0.53530, 0.805
3.97293, -0.51775, 0.824
3.97293, -0.50020, 0.844
3.97293, -0.48265, 0.863
3.97293, -0.46510, 0.882
3.97293, -0.44755, 0.902
3.97293, -0.42999, 0.921
3.97293, -0.41244, 0.933
3.97293, -0.39489, 0.940
3.97293, -0.37734, 0.945
3.97293, -0.35979, 0.945
3.97293, -0.34224, 0.945
3.97293, -0.32469, 0.946
3.97293, -0.30714, 0.946
3.97293, -0.28959, 0.947
3.97293, -0.27204, 0.947
3.97293, -0.25449, 0.948
3.97293, -0.23694, 0.948
3.97293, -0.21938, 0.949
3.97293, -0.20183, 0.949
3.97293, -0.18428, 0.950
3.97293, -0.16673, 0.950
3.97293, -0.14918, 0.950
3.97293, -0.13163, 0.950
3.97293, -0.11408, 0.951
3.97293, -0.09653, 0.951
3.97293, -0.07898, 0.951
3.97293, -0.06143, 0.951
3.97293, -0.04388, 0.951
3.97293, -0.02633, 0.951
3.97293, -0.00878, 0.951
3.97293,  0.00878, 0.951
3.97293,  0.02633, 0.951
3.97293,  0.04388, 0.951
3.97293,  0.06143, 0.951
3.97293,  0.07898, 0.951
3.97293,  0.09653, 0.952
3.97293,  0.11408, 0.952
3.97293,  0.13163, 0.952
3.97293,  0.14918, 0.952
3.97293,  0.16673, 0.952
3.97293,  0.18428, 0.952
3.97293,  0.20183, 0.952
3.97293,  0.21938, 0.952
3.97293,  0.23694, 0.952
3.97293,  0.25449, 0.950
3.97293,  0.27204, 0.931
3.97293,  0.28959, 0.905
3.97293,  0.30714, 0.879
3.97293,  0.32469, 0.853
3.97293,  0.34224, 0.827
3.97293,  0.35979, 0.799
3.97293,  0.37734, 0.772
3.97293,  0.39489, 0.745
3.97293,  0.41244, 0.735
3.97293,  0.42999, 0.728
3.97293,  0.44755, 0.720
3.97293,  0.46510, 0.713
3.97293,  0.48265, 0.706
3.97293,  0.50020, 0.700
3.97293,  0.51775, 0.696
3.97293,  0.53530, 0.692
3.97293,  0.55285, 0.688
3.97293,  0.57040, 0.684
3.97293,  0.58795, 0.679
3.97293,  0.60550, 0.675
3.97293,  0.62305, 0.671
3.97293,  0.64060, 0.668
3.97293,  0.65815, 0.665
3.97293,  0.67571, 0.661
3.97293,  0.69326, 0.658
3.97293,  0.71081, 0.655
3.97293,  0.72836, 0.651
3.97293,  0.74591, 0.648
3.97293,  0.76346, 0.645
3.97293,  0.78101, 0.643
3.97293,  0.79856, 0.638
3.97293,  0.81611, 0.631
3.97293,  0.83366, 0.623
3.97293,  0.85121, 0.617
3.97293,  0.86876, 0.609
3.97293,  0.88632, 0.601
3.97293,  0.90387, 0.595
3.97293,  0.92142, 0.000
3.97293,  0.93897, 0.000
3.97293,  0.95652, 0.000
3.97293,  0.97407, 0.000
3.97293,  0.99162, 0.000
3.97293,  1.00917, 0.000
3.97293,  1.02672, 0.000
3.97293,  1.04427, 0.000
3.97293,  1.06182, 0.000
3.97293,  1.07937, 0.000
3.97293,  1.09692, 0.000
3.97293,  1.11448, 0.000
3.97293,  1.13203, 0.000
3.97293,  1.14958, 0.000
3.97293,  1.16713, 0.000
3.97293,  1.18468, 0.000
3.97293,  1.20223, 0.000
3.97293,  1.21978, 0.000
3.97293,  1.23733, 0.000
3.97293,  1.25488, 0.000
3.97293,  1.27243, 0.000
3.97293,  1.28998, 0.000
3.97293,  1.30753, 0.000
3.97293,  1.32509, 0.000
3.97293,  1.34264, 0.000
3.97293,  1.36019, 0.000
3.97293,  1.37774, 0.000
3.97293,  1.39529, 0.000
3.97293,  1.41284, 0.000
3.97293,  1.43039, 0.000
3.97293,  1.44794, 0.000
3.97293,  1.46549, 0.000
3.97293,  1.48304, 0.000
3.97293,  1.50059, 0.000
3.97293,  1.51814, 0.000
3.97293,  1.53569, 0.000
3.97293,  1.55325, 0.000
3.97293,  1.57080, 0.000
3.99044, -1.57080, 0.000
3.99044, -1.55325, 0.000
3.99044, -1.53569, 0.000
3.99044, -1.51814, 0.507
3.99044, -1.50059, 0.509
3.99044, -1.48304, 0.511
3.99044, -1.46549, 0.513
3.99044, -1.44794, 0.517
3.99044, -1.43039, 0.522
3.99044, -1.41284, 0.526
3.99044, -1.39529, 0.529
3.99044, -1.37774, 0.533
3.99044, -1.36019, 0.537
3.99044, -1.34264, 0.540
3.99044, -1.32509, 0.544
