T_eff,log_g,Fe_H,h_1,h_2
8500.0,3.5,-4.5,0.79139,0.46992
8500.0,4.0,-4.5,0.78929,0.46944
8500.0,4.5,-4.5,0.79002,0.50777
8500.0,5.0,-4.5,0.79061,0.52362
8750.0,2.0,-4.5,0.80059,0.48104
8750.0,2.5,-4.5,0.80295,0.48417
8750.0,3.0,-4.5,0.80249,0.48093
8750.0,3.5,-4.5,0.80037,0.47539
8750.0,4.0,-4.5,0.79787,0.46871
8750.0,4.5,-4.5,0.79725,0.48569
8750.0,5.0,-4.5,0.79798,0.52603
9000.0,1.5,-4.5,0.7962,0.46258
9000.0,2.0,-4.5,0.80476,0.47575
9000.0,2.5,-4.5,0.80862,0.48022
9000.0,3.0,-4.5,0.8093,0.47951
9000.0,3.5,-4.5,0.80816,0.47665
9000.0,4.0,-4.5,0.80595,0.47123
9000.0,4.5,-4.5,0.80321,0.46226
9000.0,5.0,-4.5,0.8004,0.44798
9250.0,2.0,-4.5,0.80798,0.47182
9250.0,2.5,-4.5,0.813,0.47659
9250.0,3.0,-4.5,0.81478,0.47698
9250.0,3.5,-4.5,0.81449,0.47534
9250.0,4.0,-4.5,0.81303,0.47283
9250.0,4.5,-4.5,0.81091,0.46747
9250.0,5.0,-4.5,0.80843,0.45636
9500.0,2.0,-4.5,0.81045,0.46896
9500.0,2.5,-4.5,0.81653,0.47279
9500.0,3.0,-4.5,0.81906,0.47341
9500.0,3.5,-4.5,0.81962,0.47342
9500.0,4.0,-4.5,0.81896,0.47198
9500.0,4.5,-4.5,0.81741,0.46888
9500.0,5.0,-4.5,0.81557,0.46215
9750.0,2.0,-4.5,0.81253,0.46764
9750.0,2.5,-4.5,0.81935,0.4697
9750.0,3.0,-4.5,0.82275,0.47083
9750.0,3.5,-4.5,0.82386,0.47128
9750.0,4.0,-4.5,0.82375,0.46992
9750.0,4.5,-4.5,0.82296,0.4688
9750.0,5.0,-4.5,0.8216,0.46496
10000.0,2.0,-4.5,0.81445,0.46723
10000.0,2.5,-4.5,0.82189,0.46724
10000.0,3.0,-4.5,0.82585,0.46822
10000.0,3.5,-4.5,0.82751,0.46894
10000.0,4.0,-4.5,0.82776,0.46853
10000.0,4.5,-4.5,0.82746,0.46699
10000.0,5.0,-4.5,0.82677,0.4659
10500.0,2.0,-4.5,0.81754,0.46606
10500.0,2.5,-4.5,0.82626,0.46555
10500.0,3.0,-4.5,0.83095,0.46373
10500.0,3.5,-4.5,0.83342,0.46304
10500.0,4.0,-4.5,0.83437,0.46336
10500.0,4.5,-4.5,0.83466,0.46376
10500.0,5.0,-4.5,0.83462,0.4625
11000.0,2.5,-4.5,0.82997,0.46367
11000.0,3.0,-4.5,0.83538,0.46078
11000.0,3.5,-4.5,0.83813,0.45811
11000.0,4.0,-4.5,0.83969,0.45895
11000.0,4.5,-4.5,0.84024,0.45949
11000.0,5.0,-4.5,0.84066,0.45918
11500.0,2.5,-4.5,0.83306,0.46144
11500.0,3.0,-4.5,0.83905,0.45638
11500.0,3.5,-4.5,0.84228,0.45367
11500.0,4.0,-4.5,0.84407,0.45304
11500.0,4.5,-4.5,0.84504,0.4542
11500.0,5.0,-4.5,0.84561,0.4555
12000.0,2.5,-4.5,0.83579,0.46039
12000.0,3.0,-4.5,0.84227,0.45297
12000.0,3.5,-4.5,0.84592,0.4487
12000.0,4.0,-4.5,0.84795,0.44786
12000.0,4.5,-4.5,0.84906,0.4482
12000.0,5.0,-4.5,0.84983,0.4502
12500.0,2.5,-4.5,0.83804,0.45981
12500.0,3.0,-4.5,0.84521,0.44988
12500.0,3.5,-4.5,0.84917,0.44404
12500.0,4.0,-4.5,0.8514,0.44222
12500.0,4.5,-4.5,0.85267,0.44216
12500.0,5.0,-4.5,0.85343,0.44359
13000.0,2.5,-4.5,0.83993,0.45902
13000.0,3.0,-4.5,0.84775,0.44716
13000.0,3.5,-4.5,0.85208,0.43968
13000.0,4.0,-4.5,0.85454,0.43671
13000.0,4.5,-4.5,0.8559,0.43601
13000.0,5.0,-4.5,0.85687,0.43681
14000.0,2.0,-4.5,0.82528,0.4747
14000.0,2.5,-4.5,0.84302,0.46019
14000.0,3.0,-4.5,0.8521,0.44283
14000.0,3.5,-4.5,0.85713,0.43197
14000.0,4.0,-4.5,0.86005,0.42666
14000.0,4.5,-4.5,0.86175,0.42502
14000.0,5.0,-4.5,0.8628,0.42534
15000.0,2.5,-4.5,0.84518,0.46333
15000.0,3.0,-4.5,0.85568,0.44091
15000.0,3.5,-4.5,0.86138,0.42503
15000.0,4.0,-4.5,0.86459,0.41629
15000.0,4.5,-4.5,0.86657,0.4136
15000.0,5.0,-4.5,0.86789,0.4132
16000.0,2.5,-4.5,0.8466,0.4682
16000.0,3.0,-4.5,0.85862,0.44091
16000.0,3.5,-4.5,0.86509,0.4218
16000.0,4.0,-4.5,0.86858,0.40869
16000.0,4.5,-4.5,0.8708,0.40351
16000.0,5.0,-4.5,0.87221,0.40205
17000.0,2.5,-4.5,0.84728,0.47297
17000.0,3.0,-4.5,0.86122,0.4434
17000.0,3.5,-4.5,0.86825,0.41814
17000.0,4.0,-4.5,0.87225,0.40355
17000.0,4.5,-4.5,0.87455,0.39586
17000.0,5.0,-4.5,0.87606,0.39216
18000.0,2.5,-4.5,0.84681,0.47681
18000.0,3.0,-4.5,0.86338,0.4458
18000.0,3.5,-4.5,0.87126,0.41719
18000.0,4.0,-4.5,0.87544,0.39805
18000.0,4.5,-4.5,0.87792,0.38864
18000.0,5.0,-4.5,0.8796,0.38539
19000.0,2.5,-4.5,0.8451,0.48177
19000.0,3.0,-4.5,0.86496,0.44738
19000.0,3.5,-4.5,0.87404,0.41568
19000.0,4.0,-4.5,0.87863,0.39539
19000.0,4.5,-4.5,0.88118,0.38286
19000.0,5.0,-4.5,0.88276,0.37805
20000.0,3.0,-4.5,0.86576,0.45017
20000.0,3.5,-4.5,0.87625,0.41298
20000.0,4.0,-4.5,0.88152,0.39132
20000.0,4.5,-4.5,0.88425,0.37832
20000.0,5.0,-4.5,0.88579,0.37184
21000.0,3.0,-4.5,0.86595,0.45541
21000.0,3.5,-4.5,0.87809,0.41324
21000.0,4.0,-4.5,0.88402,0.3864
21000.0,4.5,-4.5,0.88709,0.3727
21000.0,5.0,-4.5,0.88885,0.3672
22000.0,3.0,-4.5,0.86527,0.46161
22000.0,3.5,-4.5,0.87946,0.41562
22000.0,4.0,-4.5,0.88625,0.38428
22000.0,4.5,-4.5,0.88979,0.36815
22000.0,5.0,-4.5,0.89155,0.36072
23000.0,3.0,-4.5,0.86397,0.47044
23000.0,3.5,-4.5,0.88012,0.42014
23000.0,4.0,-4.5,0.88798,0.3844
23000.0,4.5,-4.5,0.89193,0.36384
23000.0,5.0,-4.5,0.89395,0.35479
24000.0,3.0,-4.5,0.86204,0.48303
24000.0,3.5,-4.5,0.88047,0.42667
24000.0,4.0,-4.5,0.8893,0.38727
24000.0,4.5,-4.5,0.89377,0.36346
24000.0,5.0,-4.5,0.89605,0.35212
25000.0,3.0,-4.5,0.8598,0.5023
25000.0,3.5,-4.5,0.88064,0.43829
25000.0,4.0,-4.5,0.89028,0.39174
25000.0,4.5,-4.5,0.89524,0.36418
25000.0,5.0,-4.5,0.89795,0.35067
26000.0,3.0,-4.5,0.85922,0.53378
26000.0,3.5,-4.5,0.88052,0.4523
26000.0,4.0,-4.5,0.8912,0.40025
26000.0,4.5,-4.5,0.89658,0.3695
26000.0,5.0,-4.5,0.89942,0.35189
27000.0,3.5,-4.5,0.88077,0.47114
27000.0,4.0,-4.5,0.89207,0.41087
27000.0,4.5,-4.5,0.8979,0.37527
27000.0,5.0,-4.5,0.90103,0.356
28000.0,3.5,-4.5,0.88213,0.49218
28000.0,4.0,-4.5,0.89303,0.42135
28000.0,4.5,-4.5,0.89917,0.38347
28000.0,5.0,-4.5,0.90248,0.36035
29000.0,3.5,-4.5,0.88482,0.51412
29000.0,4.0,-4.5,0.89455,0.42983
29000.0,4.5,-4.5,0.90069,0.38889
29000.0,5.0,-4.5,0.90418,0.36527
30000.0,3.5,-4.5,0.88796,0.53922
30000.0,4.0,-4.5,0.8972,0.44137
30000.0,4.5,-4.5,0.90277,0.39149
30000.0,5.0,-4.5,0.90619,0.36655
31000.0,3.5,-4.5,0.89123,0.58393
31000.0,4.0,-4.5,0.90029,0.44797
31000.0,4.5,-4.5,0.90545,0.3931
31000.0,5.0,-4.5,0.9085,0.36213
32000.0,4.0,-4.5,0.90372,0.45889
32000.0,4.5,-4.5,0.9084,0.38765
32000.0,5.0,-4.5,0.91127,0.35573
33000.0,4.0,-4.5,0.90722,0.47891
33000.0,4.5,-4.5,0.91175,0.38595
33000.0,5.0,-4.5,0.91435,0.34677
34000.0,4.0,-4.5,0.91117,0.51394
34000.0,4.5,-4.5,0.91523,0.38643
34000.0,5.0,-4.5,0.9177,0.33909
35000.0,4.0,-4.5,0.91553,0.55479
35000.0,4.5,-4.5,0.91916,0.395
35000.0,5.0,-4.5,0.92117,0.3324
37500.0,4.5,-4.5,0.92977,0.40478
37500.0,5.0,-4.5,0.9314,0.32256
40000.0,4.5,-4.5,0.93623,0.3892
40000.0,5.0,-4.5,0.9402,0.2907
42500.0,5.0,-4.5,0.94459,0.26777
45000.0,5.0,-4.5,0.94626,0.26189
47500.0,5.0,-4.5,0.94666,0.26395
50000.0,5.0,-4.5,0.94655,0.26488
3500.0,0.0,-4.0,0.61723,0.49089
3500.0,0.5,-4.0,0.64821,0.51149
3500.0,1.0,-4.0,0.69208,0.56327
3500.0,1.5,-4.0,0.72794,0.62017
3500.0,2.0,-4.0,0.75349,0.65274
3500.0,2.5,-4.0,0.77054,0.65075
3500.0,3.0,-4.0,0.78034,0.63087
3750.0,0.0,-4.0,0.67199,0.43534
3750.0,0.5,-4.0,0.68714,0.42857
3750.0,1.0,-4.0,0.70719,0.42012
3750.0,1.5,-4.0,0.73833,0.44678
3750.0,2.0,-4.0,0.77428,0.5325
3750.0,2.5,-4.0,0.79601,0.60475
3750.0,3.0,-4.0,0.80499,0.61864
3750.0,3.5,-4.0,0.81075,0.59293
4000.0,0.0,-4.0,0.69613,0.33576
4000.0,0.5,-4.0,0.70425,0.34936
4000.0,1.0,-4.0,0.7144,0.36916
4000.0,1.5,-4.0,0.72638,0.39438
4000.0,2.0,-4.0,0.75113,0.42016
4000.0,2.5,-4.0,0.7876,0.5151
4000.0,3.0,-4.0,0.81447,0.6259
4000.0,3.5,-4.0,0.82625,0.67997
4000.0,4.0,-4.0,0.82862,0.67982
4000.0,4.5,-4.0,0.59391,0.39889
4250.0,0.0,-4.0,0.69612,0.3188
4250.0,0.5,-4.0,0.70493,0.33153
4250.0,1.0,-4.0,0.71738,0.35673
4250.0,1.5,-4.0,0.7304,0.38799
4250.0,2.0,-4.0,0.74401,0.42491
4250.0,2.5,-4.0,0.76208,0.45419
4250.0,3.0,-4.0,0.79565,0.5184
4250.0,3.5,-4.0,0.83049,0.6651
4250.0,4.0,-4.0,0.85129,0.82202
4500.0,0.0,-4.0,0.69711,0.31941
4500.0,0.5,-4.0,0.70527,0.33182
4500.0,1.0,-4.0,0.71662,0.35514
4500.0,1.5,-4.0,0.73031,0.38706
4500.0,2.0,-4.0,0.74287,0.42109
4500.0,2.5,-4.0,0.75699,0.46529
4500.0,3.0,-4.0,0.77032,0.49158
4500.0,3.5,-4.0,0.79641,0.52922
4500.0,4.0,-4.0,0.82723,0.62335
4500.0,4.5,-4.0,0.85203,0.75713
4500.0,5.0,-4.0,0.86766,0.81957
4750.0,0.0,-4.0,0.70137,0.32742
4750.0,0.5,-4.0,0.70908,0.3411
4750.0,1.0,-4.0,0.71829,0.36197
4750.0,1.5,-4.0,0.73032,0.39049
4750.0,2.0,-4.0,0.74344,0.42807
4750.0,2.5,-4.0,0.75491,0.46686
4750.0,3.0,-4.0,0.76487,0.51211
4750.0,3.5,-4.0,0.77801,0.53521
4750.0,4.0,-4.0,0.79718,0.55347
4750.0,4.5,-4.0,0.82251,0.61941
4750.0,5.0,-4.0,0.8455,0.6962
5000.0,0.0,-4.0,0.70843,0.34012
5000.0,0.5,-4.0,0.71397,0.35379
5000.0,1.0,-4.0,0.72284,0.3718
5000.0,1.5,-4.0,0.7324,0.39607
5000.0,2.0,-4.0,0.74338,0.42863
5000.0,2.5,-4.0,0.75339,0.46648
5000.0,3.0,-4.0,0.76308,0.50115
5000.0,3.5,-4.0,0.77207,0.52698
5000.0,4.0,-4.0,0.78495,0.55743
5000.0,4.5,-4.0,0.80327,0.59251
5000.0,5.0,-4.0,0.82028,0.63441
5250.0,0.0,-4.0,0.71692,0.35454
5250.0,0.5,-4.0,0.72108,0.36468
5250.0,1.0,-4.0,0.7274,0.38001
5250.0,1.5,-4.0,0.73569,0.39994
5250.0,2.0,-4.0,0.74442,0.42971
5250.0,2.5,-4.0,0.75295,0.46313
5250.0,3.0,-4.0,0.76092,0.49791
5250.0,3.5,-4.0,0.76917,0.52546
5250.0,4.0,-4.0,0.77606,0.54319
5250.0,4.5,-4.0,0.78872,0.56516
5250.0,5.0,-4.0,0.80781,0.61927
5500.0,0.0,-4.0,0.72813,0.3744
5500.0,0.5,-4.0,0.73,0.37917
5500.0,1.0,-4.0,0.73419,0.38973
5500.0,1.5,-4.0,0.7401,0.40653
5500.0,2.0,-4.0,0.74678,0.43095
5500.0,2.5,-4.0,0.75403,0.46015
5500.0,3.0,-4.0,0.76075,0.4904
5500.0,3.5,-4.0,0.76683,0.5224
5500.0,4.0,-4.0,0.77422,0.54182
5500.0,4.5,-4.0,0.78359,0.55869
5500.0,5.0,-4.0,0.79573,0.58535
5750.0,0.0,-4.0,0.69163,0.34172
5750.0,0.5,-4.0,0.73838,0.40802
5750.0,1.0,-4.0,0.74252,0.40254
5750.0,1.5,-4.0,0.7457,0.41353
5750.0,2.0,-4.0,0.75056,0.43254
5750.0,2.5,-4.0,0.75624,0.45802
5750.0,3.0,-4.0,0.76154,0.48468
5750.0,3.5,-4.0,0.76756,0.51517
5750.0,4.0,-4.0,0.77275,0.53713
5750.0,4.5,-4.0,0.78002,0.5545
5750.0,5.0,-4.0,0.78958,0.57972
6000.0,0.0,-4.0,0.69845,0.3589
6000.0,0.5,-4.0,0.69911,0.36241
6000.0,1.0,-4.0,0.74244,0.40505
6000.0,1.5,-4.0,0.75299,0.42661
6000.0,2.0,-4.0,0.75581,0.43902
6000.0,2.5,-4.0,0.75967,0.45768
6000.0,3.0,-4.0,0.76411,0.48123
6000.0,3.5,-4.0,0.7685,0.50728
6000.0,4.0,-4.0,0.77219,0.5312
6000.0,4.5,-4.0,0.77807,0.54966
6000.0,5.0,-4.0,0.7859,0.57002
6250.0,0.5,-4.0,0.7065,0.38013
6250.0,1.0,-4.0,0.70752,0.38109
6250.0,1.5,-4.0,0.75303,0.42768
6250.0,2.0,-4.0,0.76168,0.45431
6250.0,2.5,-4.0,0.7636,0.46501
6250.0,3.0,-4.0,0.76758,0.48133
6250.0,3.5,-4.0,0.77048,0.50161
6250.0,4.0,-4.0,0.77426,0.52634
6250.0,4.5,-4.0,0.7778,0.54373
6250.0,5.0,-4.0,0.78483,0.56151
6500.0,0.5,-4.0,0.71187,0.38739
6500.0,1.0,-4.0,0.7154,0.39954
6500.0,1.5,-4.0,0.71689,0.39838
6500.0,2.0,-4.0,0.76363,0.45213
6500.0,2.5,-4.0,0.77116,0.47748
6500.0,3.0,-4.0,0.77222,0.48586
6500.0,3.5,-4.0,0.7743,0.50094
6500.0,4.0,-4.0,0.77703,0.52289
6500.0,4.5,-4.0,0.7797,0.5397
6500.0,5.0,-4.0,0.78456,0.5565
6750.0,0.5,-4.0,0.72051,0.40641
6750.0,1.0,-4.0,0.72154,0.4058
6750.0,1.5,-4.0,0.72537,0.4166
6750.0,2.0,-4.0,0.72671,0.41373
6750.0,2.5,-4.0,0.77339,0.47173
6750.0,3.0,-4.0,0.77865,0.50007
6750.0,3.5,-4.0,0.77938,0.50719
6750.0,4.0,-4.0,0.78094,0.52057
6750.0,4.5,-4.0,0.78241,0.53657
6750.0,5.0,-4.0,0.78582,0.55204
7000.0,0.5,-4.0,0.73177,0.43341
7000.0,1.0,-4.0,0.73183,0.4274
7000.0,1.5,-4.0,0.73203,0.42072
7000.0,2.0,-4.0,0.73537,0.43169
7000.0,2.5,-4.0,0.73649,0.4284
7000.0,3.0,-4.0,0.782,0.49647
7000.0,3.5,-4.0,0.78515,0.52122
7000.0,4.0,-4.0,0.78577,0.52865
7000.0,4.5,-4.0,0.78621,0.53797
7000.0,5.0,-4.0,0.78869,0.5509
7250.0,1.0,-4.0,0.7432,0.44958
7250.0,1.5,-4.0,0.7422,0.43694
7250.0,2.0,-4.0,0.74275,0.43355
7250.0,2.5,-4.0,0.74534,0.44637
7250.0,3.0,-4.0,0.74606,0.44254
7250.0,3.5,-4.0,0.78988,0.52101
7250.0,4.0,-4.0,0.79137,0.5393
7250.0,4.5,-4.0,0.7911,0.54467
7250.0,5.0,-4.0,0.79225,0.55355
7500.0,1.0,-4.0,0.75526,0.46876
7500.0,1.5,-4.0,0.7548,0.4609
7500.0,2.0,-4.0,0.75326,0.44684
7500.0,2.5,-4.0,0.75324,0.44563
7500.0,3.0,-4.0,0.75504,0.46032
7500.0,3.5,-4.0,0.7555,0.45775
7500.0,4.0,-4.0,0.79476,0.55431
7500.0,4.5,-4.0,0.79672,0.55664
7500.0,5.0,-4.0,0.79713,0.56177
7750.0,1.5,-4.0,0.76681,0.47767
7750.0,2.0,-4.0,0.76581,0.46774
7750.0,2.5,-4.0,0.76377,0.45391
7750.0,3.0,-4.0,0.76334,0.45816
7750.0,3.5,-4.0,0.76449,0.47528
7750.0,4.0,-4.0,0.76472,0.47305
7750.0,4.5,-4.0,0.80211,0.57172
7750.0,5.0,-4.0,0.80253,0.57488
8000.0,1.5,-4.0,0.77721,0.48566
8000.0,2.0,-4.0,0.77745,0.48199
8000.0,2.5,-4.0,0.77564,0.47122
8000.0,3.0,-4.0,0.773,0.45787
8000.0,3.5,-4.0,0.77288,0.47141
8000.0,4.0,-4.0,0.77357,0.49116
8000.0,4.5,-4.0,0.77357,0.48886
8000.0,5.0,-4.0,0.80887,0.59297
8250.0,2.0,-4.0,0.78714,0.48726
8250.0,2.5,-4.0,0.78647,0.48168
8250.0,3.0,-4.0,0.78408,0.47091
8250.0,3.5,-4.0,0.78145,0.46212
8250.0,4.0,-4.0,0.78177,0.48806
8250.0,4.5,-4.0,0.78212,0.50583
8250.0,5.0,-4.0,0.81322,0.60878
8500.0,1.5,-4.0,0.79073,0.47793
8500.0,2.0,-4.0,0.79483,0.48631
8500.0,2.5,-4.0,0.79567,0.48518
8500.0,3.0,-4.0,0.79405,0.47872
8500.0,3.5,-4.0,0.79134,0.47021
8500.0,4.0,-4.0,0.78922,0.46859
8500.0,4.5,-4.0,0.78992,0.50575
8500.0,5.0,-4.0,0.7906,0.52311
8750.0,2.0,-4.0,0.80051,0.48046
8750.0,2.5,-4.0,0.80278,0.48261
8750.0,3.0,-4.0,0.80243,0.48057
8750.0,3.5,-4.0,0.80045,0.47547
8750.0,4.0,-4.0,0.79788,0.46809
8750.0,4.5,-4.0,0.79727,0.48416
8750.0,5.0,-4.0,0.79801,0.52561
9000.0,1.5,-4.0,0.79624,0.4629
9000.0,2.0,-4.0,0.80486,0.47617
9000.0,2.5,-4.0,0.8085,0.47948
9000.0,3.0,-4.0,0.80933,0.47914
9000.0,3.5,-4.0,0.80809,0.4759
9000.0,4.0,-4.0,0.80608,0.47158
9000.0,4.5,-4.0,0.80331,0.46203
9000.0,5.0,-4.0,0.80054,0.44842
9250.0,2.0,-4.0,0.80788,0.47116
9250.0,2.5,-4.0,0.81294,0.47614
9250.0,3.0,-4.0,0.81472,0.47634
9250.0,3.5,-4.0,0.81461,0.47548
9250.0,4.0,-4.0,0.81318,0.47297
9250.0,4.5,-4.0,0.8109,0.46752
9250.0,5.0,-4.0,0.80863,0.4571
9500.0,2.0,-4.0,0.81042,0.46891
9500.0,2.5,-4.0,0.81643,0.47222
9500.0,3.0,-4.0,0.81912,0.47357
9500.0,3.5,-4.0,0.81962,0.47299
9500.0,4.0,-4.0,0.81898,0.472
9500.0,4.5,-4.0,0.81751,0.46931
9500.0,5.0,-4.0,0.81558,0.46197
9750.0,2.0,-4.0,0.81252,0.46716
9750.0,2.5,-4.0,0.81943,0.47012
9750.0,3.0,-4.0,0.82274,0.47015
9750.0,3.5,-4.0,0.82391,0.4707
9750.0,4.0,-4.0,0.82383,0.47035
9750.0,4.5,-4.0,0.82295,0.46817
9750.0,5.0,-4.0,0.82173,0.46477
10000.0,2.0,-4.0,0.81437,0.46688
10000.0,2.5,-4.0,0.82193,0.46763
10000.0,3.0,-4.0,0.82584,0.46786
10000.0,3.5,-4.0,0.82756,0.46872
10000.0,4.0,-4.0,0.82786,0.46849
10000.0,4.5,-4.0,0.82757,0.46722
10000.0,5.0,-4.0,0.82678,0.4652
10500.0,2.0,-4.0,0.81763,0.4664
10500.0,2.5,-4.0,0.82628,0.46503
10500.0,3.0,-4.0,0.83111,0.46392
10500.0,3.5,-4.0,0.83339,0.46318
10500.0,4.0,-4.0,0.8344,0.46321
10500.0,4.5,-4.0,0.83465,0.46304
10500.0,5.0,-4.0,0.83466,0.46178
11000.0,2.5,-4.0,0.82998,0.46288
11000.0,3.0,-4.0,0.83539,0.45974
11000.0,3.5,-4.0,0.83821,0.45808
11000.0,4.0,-4.0,0.8396,0.45793
11000.0,4.5,-4.0,0.84037,0.45966
11000.0,5.0,-4.0,0.84069,0.45867
11500.0,2.5,-4.0,0.83309,0.46088
11500.0,3.0,-4.0,0.83899,0.45563
11500.0,3.5,-4.0,0.84237,0.45336
11500.0,4.0,-4.0,0.84407,0.45289
11500.0,4.5,-4.0,0.84504,0.45402
11500.0,5.0,-4.0,0.84561,0.45481
12000.0,2.5,-4.0,0.83582,0.45989
12000.0,3.0,-4.0,0.8423,0.45237
12000.0,3.5,-4.0,0.84595,0.44823
12000.0,4.0,-4.0,0.84801,0.44761
12000.0,4.5,-4.0,0.84899,0.44751
12000.0,5.0,-4.0,0.84979,0.44902
12500.0,2.5,-4.0,0.8381,0.45857
12500.0,3.0,-4.0,0.84527,0.44957
12500.0,3.5,-4.0,0.84924,0.44389
12500.0,4.0,-4.0,0.85136,0.44118
12500.0,4.5,-4.0,0.85272,0.44193
12500.0,5.0,-4.0,0.85347,0.44279
13000.0,2.5,-4.0,0.84006,0.45867
13000.0,3.0,-4.0,0.84782,0.44638
13000.0,3.5,-4.0,0.85214,0.43924
13000.0,4.0,-4.0,0.85459,0.43609
13000.0,4.5,-4.0,0.85603,0.43616
13000.0,5.0,-4.0,0.85686,0.43695
14000.0,2.0,-4.0,0.82525,0.47416
14000.0,2.5,-4.0,0.84304,0.45989
14000.0,3.0,-4.0,0.85215,0.44212
14000.0,3.5,-4.0,0.85721,0.43143
14000.0,4.0,-4.0,0.85996,0.4254
14000.0,4.5,-4.0,0.8617,0.42388
14000.0,5.0,-4.0,0.86279,0.42505
15000.0,2.5,-4.0,0.84514,0.46234
15000.0,3.0,-4.0,0.85568,0.44038
15000.0,3.5,-4.0,0.86144,0.42452
15000.0,4.0,-4.0,0.86463,0.41595
15000.0,4.5,-4.0,0.86658,0.41309
15000.0,5.0,-4.0,0.86791,0.41271
16000.0,2.5,-4.0,0.84656,0.46772
16000.0,3.0,-4.0,0.85865,0.44011
16000.0,3.5,-4.0,0.86511,0.4208
16000.0,4.0,-4.0,0.86877,0.40929
16000.0,4.5,-4.0,0.87079,0.40295
16000.0,5.0,-4.0,0.87223,0.40158
17000.0,2.5,-4.0,0.84723,0.47245
17000.0,3.0,-4.0,0.86126,0.44293
17000.0,3.5,-4.0,0.8683,0.41764
17000.0,4.0,-4.0,0.87223,0.40281
17000.0,4.5,-4.0,0.87456,0.3951
17000.0,5.0,-4.0,0.87607,0.39187
18000.0,2.5,-4.0,0.84681,0.47659
18000.0,3.0,-4.0,0.86336,0.44461
18000.0,3.5,-4.0,0.87131,0.41663
18000.0,4.0,-4.0,0.87558,0.39793
18000.0,4.5,-4.0,0.878,0.38839
18000.0,5.0,-4.0,0.87954,0.3844
19000.0,2.5,-4.0,0.84512,0.48157
19000.0,3.0,-4.0,0.86502,0.44674
19000.0,3.5,-4.0,0.87402,0.41478
19000.0,4.0,-4.0,0.87865,0.39451
19000.0,4.5,-4.0,0.88121,0.38259
19000.0,5.0,-4.0,0.88273,0.37721
20000.0,3.0,-4.0,0.86592,0.44978
20000.0,3.5,-4.0,0.87631,0.41252
20000.0,4.0,-4.0,0.88161,0.39091
20000.0,4.5,-4.0,0.88427,0.37761
20000.0,5.0,-4.0,0.88584,0.37148
21000.0,3.0,-4.0,0.86598,0.45476
21000.0,3.5,-4.0,0.87819,0.41236
21000.0,4.0,-4.0,0.88419,0.38616
21000.0,4.5,-4.0,0.88713,0.37171
21000.0,5.0,-4.0,0.88877,0.3666
22000.0,3.0,-4.0,0.86544,0.46167
22000.0,3.5,-4.0,0.87956,0.41504
22000.0,4.0,-4.0,0.88629,0.38328
22000.0,4.5,-4.0,0.88972,0.36675
22000.0,5.0,-4.0,0.89154,0.3601
23000.0,3.0,-4.0,0.86419,0.47065
23000.0,3.5,-4.0,0.88033,0.41956
23000.0,4.0,-4.0,0.888,0.38297
23000.0,4.5,-4.0,0.892,0.36359
23000.0,5.0,-4.0,0.89395,0.35401
24000.0,3.0,-4.0,0.86221,0.48285
24000.0,3.5,-4.0,0.88066,0.42703
24000.0,4.0,-4.0,0.88943,0.3864
24000.0,4.5,-4.0,0.89374,0.36203
24000.0,5.0,-4.0,0.89615,0.35077
25000.0,3.0,-4.0,0.86001,0.50183
25000.0,3.5,-4.0,0.88076,0.43741
25000.0,4.0,-4.0,0.89032,0.38971
25000.0,4.5,-4.0,0.89539,0.36387
25000.0,5.0,-4.0,0.89803,0.3505
26000.0,3.0,-4.0,0.85935,0.53369
26000.0,3.5,-4.0,0.88069,0.45194
26000.0,4.0,-4.0,0.8913,0.39874
26000.0,4.5,-4.0,0.89677,0.36866
26000.0,5.0,-4.0,0.89962,0.35193
27000.0,3.5,-4.0,0.8809,0.46904
27000.0,4.0,-4.0,0.89218,0.4096
27000.0,4.5,-4.0,0.89791,0.37365
27000.0,5.0,-4.0,0.90107,0.35504
28000.0,3.5,-4.0,0.88221,0.49152
28000.0,4.0,-4.0,0.89313,0.42112
28000.0,4.5,-4.0,0.89915,0.38048
28000.0,5.0,-4.0,0.90261,0.36032
29000.0,3.5,-4.0,0.8848,0.5119
29000.0,4.0,-4.0,0.89463,0.42944
29000.0,4.5,-4.0,0.90078,0.38781
29000.0,5.0,-4.0,0.90424,0.36414
30000.0,3.5,-4.0,0.8879,0.53689
30000.0,4.0,-4.0,0.8972,0.44079
30000.0,4.5,-4.0,0.90271,0.38932
30000.0,5.0,-4.0,0.90606,0.36383
31000.0,3.5,-4.0,0.89105,0.58089
31000.0,4.0,-4.0,0.90031,0.44806
31000.0,4.5,-4.0,0.90543,0.39177
31000.0,5.0,-4.0,0.90849,0.362
32000.0,4.0,-4.0,0.90369,0.45817
32000.0,4.5,-4.0,0.90839,0.3869
32000.0,5.0,-4.0,0.91131,0.35529
33000.0,4.0,-4.0,0.90719,0.47943
33000.0,4.5,-4.0,0.91176,0.38596
33000.0,5.0,-4.0,0.91439,0.34598
34000.0,4.0,-4.0,0.91113,0.51478
34000.0,4.5,-4.0,0.91521,0.38638
34000.0,5.0,-4.0,0.91767,0.33859
35000.0,4.0,-4.0,0.91542,0.5527
35000.0,4.5,-4.0,0.91909,0.39503
35000.0,5.0,-4.0,0.92115,0.33246
37500.0,4.5,-4.0,0.92978,0.4068
37500.0,5.0,-4.0,0.93134,0.32143
