Ke 5500 4.0 -1.0 0.727015 0.651590 0.735787 0.462802
Ke 5750 4.0 -1.0 0.708733 0.643026 0.745117 0.453850
Ke 6000 4.0 -1.0 0.692188 0.630901 0.754808 0.446996
Ke 6250 4.0 -1.0 0.678531 0.607688 0.766753 0.445284
Ke 6500 4.0 -1.0 0.669669 0.571285 0.781030 0.450699
Ke 4500 4.0 -0.5 0.714845 0.830026 0.687269 0.402114
Ke 4750 4.0 -0.5 0.664976 0.823921 0.710672 0.375648
Ke 5000 4.0 -0.5 0.651461 0.796595 0.723589 0.375050
Ke 5250 4.0 -0.5 0.675584 0.749893 0.726151 0.401734
Ke 5500 4.0 -0.5 0.699847 0.704513 0.729614 0.429461
Ke 5750 4.0 -0.5 0.701322 0.666752 0.740457 0.441779
Ke 6000 4.0 -0.5 0.689442 0.632831 0.755186 0.444627
Ke 6250 4.0 -0.5 0.681037 0.598253 0.768824 0.449861
Ke 6500 4.0 -0.5 0.676095 0.563912 0.781260 0.457355
Ke 4500 4.0 +0.0 0.746843 0.877263 0.659738 0.406581
Ke 4750 4.0 +0.0 0.740556 0.834980 0.674593 0.415149
Ke 5000 4.0 +0.0 0.735009 0.787836 0.690717 0.425726
Ke 5250 4.0 +0.0 0.731585 0.734519 0.708111 0.439696
Ke 5500 4.0 +0.0 0.728277 0.685645 0.724513 0.452790
Ke 5750 4.0 +0.0 0.720644 0.652959 0.737667 0.458311
Ke 6000 4.0 +0.0 0.705637 0.631870 0.749738 0.455375
Ke 6250 4.0 +0.0 0.686978 0.608217 0.763684 0.450662
Ke 6500 4.0 +0.0 0.664257 0.581736 0.779573 0.443829
Ke 4500 4.0 +0.5 0.751471 0.897747 0.651862 0.403333
Ke 4750 4.0 +0.5 0.740489 0.867826 0.665278 0.405767
Ke 5000 4.0 +0.5 0.733490 0.830387 0.679009 0.412499
Ke 5250 4.0 +0.5 0.731360 0.785201 0.693027 0.424387
Ke 5500 4.0 +0.5 0.734789 0.732791 0.707362 0.442151
Ke 5000 4.5 -2.0 0.938132 0.451953 0.747692 0.685824
Ke 5250 4.5 -2.0 0.890258 0.457755 0.757955 0.648213
Ke 5500 4.5 -2.0 0.832458 0.478251 0.765120 0.597577
Ke 5750 4.5 -2.0 0.768553 0.515457 0.769105 0.537658
Ke 6000 4.5 -2.0 0.714915 0.557187 0.770960 0.485875
Ke 6250 4.5 -2.0 0.682221 0.587677 0.771738 0.453959
Ke 6500 4.5 -2.0 0.668506 0.603083 0.771602 0.440108
Ke 5000 4.5 -1.0 0.794984 0.683939 0.699865 0.494849
Ke 5250 4.5 -1.0 0.795633 0.622901 0.721022 0.516655
Ke 5500 4.5 -1.0 0.786154 0.587034 0.737197 0.523350
Ke 5750 4.5 -1.0 0.758316 0.582195 0.748199 0.506515
Ke 6000 4.5 -1.0 0.725147 0.589068 0.756910 0.482057
Ke 6250 4.5 -1.0 0.697795 0.591094 0.765429 0.463224
Ke 6500 4.5 -1.0 0.675518 0.588270 0.773796 0.449314
Ke 4500 4.5 -0.5 0.736853 0.774309 0.693962 0.430815
Ke 4750 4.5 -0.5 0.739470 0.749426 0.700396 0.439867
Ke 5000 4.5 -0.5 0.739301 0.724662 0.708079 0.447380
Ke 5250 4.5 -0.5 0.735937 0.700568 0.716907 0.452844
Ke 5500 4.5 -0.5 0.728930 0.677569 0.726810 0.455740
Ke 5750 4.5 -0.5 0.720033 0.652771 0.737949 0.457982
Ke 6000 4.5 -0.5 0.709704 0.628712 0.749300 0.459004
Ke 6250 4.5 -0.5 0.700409 0.603937 0.760429 0.460838
Ke 6500 4.5 -0.5 0.689064 0.582593 0.771067 0.460131
Ke 6750 4.5 -0.5 0.675664 0.564532 0.781203 0.456867
Ke 7000 4.5 -0.5 0.656702 0.553732 0.790680 0.447382
Ke 4500 4.5 +0.0 0.756092 0.857394 0.661232 0.417324
Ke 4750 4.5 +0.0 0.755780 0.809871 0.675342 0.431122
Ke 5000 4.5 +0.0 0.755612 0.764974 0.689038 0.444650
Ke 5250 4.5 +0.0 0.746720 0.734827 0.701977 0.448697
Ke 5500 4.5 +0.0 0.737602 0.703294 0.715410 0.453012
Ke 5750 4.5 +0.0 0.726499 0.670003 0.730109 0.456608
Ke 6000 4.5 +0.0 0.715933 0.637595 0.744257 0.460190
Ke 6250 4.5 +0.0 0.711601 0.607964 0.755296 0.466897
Ke 6500 4.5 +0.0 0.707053 0.580698 0.765711 0.472764
Ke 6750 4.5 +0.0 0.697810 0.551093 0.778447 0.476257
Ke 7000 4.5 +0.0 0.685952 0.516735 0.793495 0.479447
Ke 4500 4.5 +0.5 0.662519 0.884053 0.696462 0.358981
Ke 4750 4.5 +0.5 0.715029 0.855268 0.680213 0.395241
Ke 5000 4.5 +0.5 0.741117 0.826115 0.676907 0.418024
Ke 5250 4.5 +0.5 0.741248 0.793183 0.686503 0.427752
Ke 5500 4.5 +0.5 0.727352 0.753352 0.704131 0.431482
Ke 5750 4.5 +0.5 0.723384 0.709716 0.718922 0.442306
Ke 6000 4.5 +0.5 0.731734 0.662792 0.730469 0.462203
Ke 5000 5.0 -2.0 0.970845 0.405287 0.762227 0.733071
Ke 5250 5.0 -2.0 0.940891 0.413507 0.765527 0.706417
Ke 5500 5.0 -2.0 0.909306 0.423427 0.768719 0.678025
Ke 5000 5.0 -1.0 0.814995 0.653541 0.703112 0.518107
Ke 5250 5.0 -1.0 0.812569 0.614576 0.718138 0.530706
Ke 5500 5.0 -1.0 0.814621 0.572488 0.733176 0.547796
Ke 4500 5.0 -0.5 0.741972 0.724030 0.707221 0.449193
